catalogSha256,resourceId,game,resourceType,title,aliases,externalIdentities,metadata,relations,lifecycleStatus,variantId,variantKey,variantKind,variantDifficulty,variantSemanticStatus,variantMarkers,renditionIds,renditionCount,originalRenditionId,originalObjectId,originalSha256,originalMime,originalSizeBytes,originalWidth,originalHeight,originalObjectKey,originalDownloadFilename,upscaledRenditionId,upscaledObjectId,upscaledSha256,upscaledMime,upscaledSizeBytes,upscaledWidth,upscaledHeight,upscaledSourceRenditionId,upscaledGeneratedBy,sourceRelativePaths,declaredSourceRelativePaths,sourceFilenames,declaredSourceFilenames,sourceSha256
a5733ec270d4871fb1de5102e6576a91785594fc721c90d0238ea9a6e2301dc4,01a00090-2a2d-70ad-8998-bf48655bc664,arcaea,jacket,［筏］は云う。幾ら漂流すれど不撓の心さえ有れば軈て行到ると。_庭師_6.11_single_IDX 512_BPM 161_SIDE 1_eden_conflict_theraft,"[{""value"":""［筏］は云う。幾ら漂流すれど不撓の心さえ有れば軈て行到ると。_庭師_6.11_single_IDX 512_BPM 161_SIDE 1_eden_conflict_theraft.jpg"",""kind"":""filename""}]",[],{},[],published,01a00090-2a2d-7134-96b9-543d4a574f13,default,default,,confirmed,"{""unresolved"":[]}",01a00090-2a2d-7abe-a05a-ab69538b46c8;01a00090-2a2d-7169-a336-3939c23472cf;01a00090-2b31-7267-a4ed-7e98a1431f7a;01a00090-2b32-7e87-be7e-0c5d77335193;01a00090-2b33-7c3b-a8ed-4ca48f6217f0,5,01a00090-2a2d-7abe-a05a-ab69538b46c8,sha256:2bfe4f883d1c5ea6f73efcf5a6cc3a92e083449622f5d2e0725b5b2195930da0,2bfe4f883d1c5ea6f73efcf5a6cc3a92e083449622f5d2e0725b5b2195930da0,image/jpeg,229765,768,768,objects/2bfe4f883d1c5ea6f73efcf5a6cc3a92e083449622f5d2e0725b5b2195930da0/jpg,［筏］は云う。幾ら漂流すれど不撓の心さえ有れば軈て行到ると。_庭師_6.11_single_IDX 512_BPM 161_SIDE 1_eden_conflict_theraft.jpg,01a00090-2a2d-7169-a336-3939c23472cf,sha256:478be096368024587ac8417146ceb9c0b1885811044e9206cfbcfebb3badb3fa,478be096368024587ac8417146ceb9c0b1885811044e9206cfbcfebb3badb3fa,image/jpeg,1937439,3072,3072,01a00090-2a2d-7abe-a05a-ab69538b46c8,external-ai,E:\曲绘\Arcaea\曲绘\［筏］は云う。幾ら漂流すれど不撓の心さえ有れば軈て行到ると。_庭師_6.11_single_IDX 512_BPM 161_SIDE 1_eden_conflict_theraft.jpg;E:\曲绘\Arcaea\曲绘（AI超分后）\［筏］は云う。幾ら漂流すれど不撓の心さえ有れば軈て行到ると。_庭師_6.11_single_IDX 512_BPM 161_SIDE 1_eden_conflict_theraft.jpg_opt.jpg,Arcaea/曲绘/［筏］は云う。幾ら漂流すれど不撓の心さえ有れば軈て行到ると。_庭師_6.11_single_IDX 512_BPM 161_SIDE 1_eden_conflict_theraft.jpg;Arcaea/曲绘（AI超分后）/［筏］は云う。幾ら漂流すれど不撓の心さえ有れば軈て行到ると。_庭師_6.11_single_IDX 512_BPM 161_SIDE 1_eden_conflict_theraft.jpg_opt.jpg,［筏］は云う。幾ら漂流すれど不撓の心さえ有れば軈て行到ると。_庭師_6.11_single_IDX 512_BPM 161_SIDE 1_eden_conflict_theraft.jpg;［筏］は云う。幾ら漂流すれど不撓の心さえ有れば軈て行到ると。_庭師_6.11_single_IDX 512_BPM 161_SIDE 1_eden_conflict_theraft.jpg_opt.jpg,［筏］は云う。幾ら漂流すれど不撓の心さえ有れば軈て行到ると。_庭師_6.11_single_IDX 512_BPM 161_SIDE 1_eden_conflict_theraft.jpg;［筏］は云う。幾ら漂流すれど不撓の心さえ有れば軈て行到ると。_庭師_6.11_single_IDX 512_BPM 161_SIDE 1_eden_conflict_theraft.jpg_opt.jpg,2bfe4f883d1c5ea6f73efcf5a6cc3a92e083449622f5d2e0725b5b2195930da0;478be096368024587ac8417146ceb9c0b1885811044e9206cfbcfebb3badb3fa
a5733ec270d4871fb1de5102e6576a91785594fc721c90d0238ea9a6e2301dc4,01a00090-2b38-749b-9c4c-904953bcae72,arcaea,jacket,[X]_Blacklolita_4.3_maimai_append_1_IDX 306_BPM 162-180_SIDE 1_maimai_conflict_infinity,"[{""value"":""[X]_Blacklolita_4.3_maimai_append_1_IDX 306_BPM 162-180_SIDE 1_maimai_conflict_infinity.jpg"",""kind"":""filename""}]",[],{},[],published,01a00090-2b38-7611-9742-7923b6569ae6,default,default,,confirmed,"{""unresolved"":[]}",01a00090-2b38-716b-9d5a-26a8e8ad91a4;01a00090-2b38-7dbd-8fb2-aadbe6a1bda9;01a00090-2c17-7af0-9eb0-32444870ad59;01a00090-2c18-7096-91f5-8cc7b09be724;01a00090-2c19-726e-acb4-e0e19cac27f4,5,01a00090-2b38-716b-9d5a-26a8e8ad91a4,sha256:3f7a5ccb066972e86fa874f2fb61bb379986c15f212e64dfdb6ea77c21715616,3f7a5ccb066972e86fa874f2fb61bb379986c15f212e64dfdb6ea77c21715616,image/jpeg,171313,768,768,objects/3f7a5ccb066972e86fa874f2fb61bb379986c15f212e64dfdb6ea77c21715616/jpg,[X]_Blacklolita_4.3_maimai_append_1_IDX 306_BPM 162-180_SIDE 1_maimai_conflict_infinity.jpg,01a00090-2b38-7dbd-8fb2-aadbe6a1bda9,sha256:edb711fd12eec86b3cf66de058c26034622136c111a447a39dec76615f7e862e,edb711fd12eec86b3cf66de058c26034622136c111a447a39dec76615f7e862e,image/jpeg,1555030,3072,3072,01a00090-2b38-716b-9d5a-26a8e8ad91a4,external-ai,E:\曲绘\Arcaea\曲绘\[X]_Blacklolita_4.3_maimai_append_1_IDX 306_BPM 162-180_SIDE 1_maimai_conflict_infinity.jpg;E:\曲绘\Arcaea\曲绘（AI超分后）\[X]_Blacklolita_4.3_maimai_append_1_IDX 306_BPM 162-180_SIDE 1_maimai_conflict_infinity.jpg_opt.jpg,Arcaea/曲绘/[X]_Blacklolita_4.3_maimai_append_1_IDX 306_BPM 162-180_SIDE 1_maimai_conflict_infinity.jpg;Arcaea/曲绘（AI超分后）/[X]_Blacklolita_4.3_maimai_append_1_IDX 306_BPM 162-180_SIDE 1_maimai_conflict_infinity.jpg_opt.jpg,[X]_Blacklolita_4.3_maimai_append_1_IDX 306_BPM 162-180_SIDE 1_maimai_conflict_infinity.jpg;[X]_Blacklolita_4.3_maimai_append_1_IDX 306_BPM 162-180_SIDE 1_maimai_conflict_infinity.jpg_opt.jpg,[X]_Blacklolita_4.3_maimai_append_1_IDX 306_BPM 162-180_SIDE 1_maimai_conflict_infinity.jpg;[X]_Blacklolita_4.3_maimai_append_1_IDX 306_BPM 162-180_SIDE 1_maimai_conflict_infinity.jpg_opt.jpg,3f7a5ccb066972e86fa874f2fb61bb379986c15f212e64dfdb6ea77c21715616;edb711fd12eec86b3cf66de058c26034622136c111a447a39dec76615f7e862e
a5733ec270d4871fb1de5102e6576a91785594fc721c90d0238ea9a6e2301dc4,01a00090-2c21-73d2-8911-e77b149fc14b,arcaea,jacket,#1f1e33_かめりあ(EDP)_3.0_vs_IDX 159_BPM 181_SIDE 1_vs_conflict_ifi,"[{""value"":""#1f1e33_かめりあ(EDP)_3.0_vs_IDX 159_BPM 181_SIDE 1_vs_conflict_ifi.jpg"",""kind"":""filename""}]",[],{},[],published,01a00090-2c21-7f62-916d-c5b8b2da0fcf,default,default,,confirmed,"{""unresolved"":[]}",01a00090-2c21-7166-adb8-60b80df66f13;01a00090-2c21-7a19-85fd-0eb0697fabfb;01a00090-2d2c-763a-9a75-f6406c29ca80;01a00090-2d2c-7f5f-a3a8-e3258c17747d;01a00090-2d2d-7ed2-b628-1e7eb03f97c8,5,01a00090-2c21-7166-adb8-60b80df66f13,sha256:817c16bc8363f14610d7291d9d00c8c37994bd3e1d4abc0aad696bf1ab78b4b0,817c16bc8363f14610d7291d9d00c8c37994bd3e1d4abc0aad696bf1ab78b4b0,image/jpeg,356257,768,768,objects/817c16bc8363f14610d7291d9d00c8c37994bd3e1d4abc0aad696bf1ab78b4b0/jpg,#1f1e33_かめりあ(EDP)_3.0_vs_IDX 159_BPM 181_SIDE 1_vs_conflict_ifi.jpg,01a00090-2c21-7a19-85fd-0eb0697fabfb,sha256:ab496deb099589e0662273e392e985324973e2c96282c7ce37588403e83a7b97,ab496deb099589e0662273e392e985324973e2c96282c7ce37588403e83a7b97,image/jpeg,3023959,3072,3072,01a00090-2c21-7166-adb8-60b80df66f13,external-ai,E:\曲绘\Arcaea\曲绘\#1f1e33_かめりあ(EDP)_3.0_vs_IDX 159_BPM 181_SIDE 1_vs_conflict_ifi.jpg;E:\曲绘\Arcaea\曲绘（AI超分后）\#1f1e33_かめりあ(EDP)_3.0_vs_IDX 159_BPM 181_SIDE 1_vs_conflict_ifi.jpg_opt.jpg,Arcaea/曲绘/#1f1e33_かめりあ(EDP)_3.0_vs_IDX 159_BPM 181_SIDE 1_vs_conflict_ifi.jpg;Arcaea/曲绘（AI超分后）/#1f1e33_かめりあ(EDP)_3.0_vs_IDX 159_BPM 181_SIDE 1_vs_conflict_ifi.jpg_opt.jpg,#1f1e33_かめりあ(EDP)_3.0_vs_IDX 159_BPM 181_SIDE 1_vs_conflict_ifi.jpg;#1f1e33_かめりあ(EDP)_3.0_vs_IDX 159_BPM 181_SIDE 1_vs_conflict_ifi.jpg_opt.jpg,#1f1e33_かめりあ(EDP)_3.0_vs_IDX 159_BPM 181_SIDE 1_vs_conflict_ifi.jpg;#1f1e33_かめりあ(EDP)_3.0_vs_IDX 159_BPM 181_SIDE 1_vs_conflict_ifi.jpg_opt.jpg,817c16bc8363f14610d7291d9d00c8c37994bd3e1d4abc0aad696bf1ab78b4b0;ab496deb099589e0662273e392e985324973e2c96282c7ce37588403e83a7b97
a5733ec270d4871fb1de5102e6576a91785594fc721c90d0238ea9a6e2301dc4,01a00090-2d31-7849-8fcf-a4c98c88a10a,arcaea,jacket,+1(UNKNOWN)-NUMBER_MEMODEMO × AQUASINE ^ (hackerling)_6.12_single_IDX 521_BPM 145_SIDE 1_single2_conflict_unknownnum,"[{""value"":""+1(UNKNOWN)-NUMBER_MEMODEMO × AQUASINE ^ (hackerling)_6.12_single_IDX 521_BPM 145_SIDE 1_single2_conflict_unknownnum.jpg"",""kind"":""filename""}]",[],{},[],published,01a00090-2d31-78ab-afa0-f9fef33c618d,default,default,,confirmed,"{""unresolved"":[]}",01a00090-2d31-7ab6-9a7e-91e9107c17df;01a00090-2d31-7fa0-a84b-8007faa427c7;01a00090-2df7-715a-adec-91fc951b2f25;01a00090-2df7-73b9-ab33-682886dc0036;01a00090-2df8-7420-ac79-4a19577a7ec1,5,01a00090-2d31-7ab6-9a7e-91e9107c17df,sha256:cf64e850b5387cc359f224a21ca5d1eee54159576f58c73bca6aea66f9d0129a,cf64e850b5387cc359f224a21ca5d1eee54159576f58c73bca6aea66f9d0129a,image/jpeg,207193,768,768,objects/cf64e850b5387cc359f224a21ca5d1eee54159576f58c73bca6aea66f9d0129a/jpg,+1(UNKNOWN)-NUMBER_MEMODEMO × AQUASINE ^ (hackerling)_6.12_single_IDX 521_BPM 145_SIDE 1_single2_conflict_unknownnum.jpg,01a00090-2d31-7fa0-a84b-8007faa427c7,sha256:f33bbef8bdfc2dcdd1c02424d8ca3a8fc0d0491e5524dbec6de0552f5684f3e7,f33bbef8bdfc2dcdd1c02424d8ca3a8fc0d0491e5524dbec6de0552f5684f3e7,image/jpeg,1100670,3072,3072,01a00090-2d31-7ab6-9a7e-91e9107c17df,external-ai,E:\曲绘\Arcaea\曲绘\+1(UNKNOWN)-NUMBER_MEMODEMO × AQUASINE ^ (hackerling)_6.12_single_IDX 521_BPM 145_SIDE 1_single2_conflict_unknownnum.jpg;E:\曲绘\Arcaea\曲绘（AI超分后）\+1(UNKNOWN)-NUMBER_MEMODEMO × AQUASINE ^ (hackerling)_6.12_single_IDX 521_BPM 145_SIDE 1_single2_conflict_unknownnum.jpg_opt.jpg,Arcaea/曲绘/+1(UNKNOWN)-NUMBER_MEMODEMO × AQUASINE ^ (hackerling)_6.12_single_IDX 521_BPM 145_SIDE 1_single2_conflict_unknownnum.jpg;Arcaea/曲绘（AI超分后）/+1(UNKNOWN)-NUMBER_MEMODEMO × AQUASINE ^ (hackerling)_6.12_single_IDX 521_BPM 145_SIDE 1_single2_conflict_unknownnum.jpg_opt.jpg,+1(UNKNOWN)-NUMBER_MEMODEMO × AQUASINE ^ (hackerling)_6.12_single_IDX 521_BPM 145_SIDE 1_single2_conflict_unknownnum.jpg;+1(UNKNOWN)-NUMBER_MEMODEMO × AQUASINE ^ (hackerling)_6.12_single_IDX 521_BPM 145_SIDE 1_single2_conflict_unknownnum.jpg_opt.jpg,+1(UNKNOWN)-NUMBER_MEMODEMO × AQUASINE ^ (hackerling)_6.12_single_IDX 521_BPM 145_SIDE 1_single2_conflict_unknownnum.jpg;+1(UNKNOWN)-NUMBER_MEMODEMO × AQUASINE ^ (hackerling)_6.12_single_IDX 521_BPM 145_SIDE 1_single2_conflict_unknownnum.jpg_opt.jpg,cf64e850b5387cc359f224a21ca5d1eee54159576f58c73bca6aea66f9d0129a;f33bbef8bdfc2dcdd1c02424d8ca3a8fc0d0491e5524dbec6de0552f5684f3e7
a5733ec270d4871fb1de5102e6576a91785594fc721c90d0238ea9a6e2301dc4,01a00090-2e03-7a71-a560-a57151b483a6,arcaea,jacket,~_+_AQUASINE ~ MEMODEMO + METAROOM_6.11_extend_4_IDX 509_BPM 213.5_SIDE 0_nijuusei2_light_mask,"[{""value"":""~_+_AQUASINE ~ MEMODEMO + METAROOM_6.11_extend_4_IDX 509_BPM 213.5_SIDE 0_nijuusei2_light_mask.jpg"",""kind"":""filename""}]",[],{},[],published,01a00090-2e03-7322-9b24-5484aceecdd0,default,default,,confirmed,"{""unresolved"":[]}",01a00090-2e03-7f9d-862d-77fd98858e3c;01a00090-2e03-7b9a-aa2f-2dbb175d5fc5;01a00090-2f07-7bd9-a978-16648fed1b43;01a00090-2f07-7b3f-9f98-ff47aa78fe9c;01a00090-2f08-74bc-a30b-102c55ae85f1,5,01a00090-2e03-7f9d-862d-77fd98858e3c,sha256:9af71179dc7f04b175c6aa6d0897b2c83cf2b482d3bd2ab0f0ae671f8c6344c3,9af71179dc7f04b175c6aa6d0897b2c83cf2b482d3bd2ab0f0ae671f8c6344c3,image/jpeg,446926,768,768,objects/9af71179dc7f04b175c6aa6d0897b2c83cf2b482d3bd2ab0f0ae671f8c6344c3/jpg,~_+_AQUASINE ~ MEMODEMO + METAROOM_6.11_extend_4_IDX 509_BPM 213.5_SIDE 0_nijuusei2_light_mask.jpg,01a00090-2e03-7b9a-aa2f-2dbb175d5fc5,sha256:2e224befd52b37995eef6afa8195569992f1cc6643943ce53c52e20b96fd379b,2e224befd52b37995eef6afa8195569992f1cc6643943ce53c52e20b96fd379b,image/jpeg,2958556,3072,3072,01a00090-2e03-7f9d-862d-77fd98858e3c,external-ai,E:\曲绘\Arcaea\曲绘\~_+_AQUASINE ~ MEMODEMO + METAROOM_6.11_extend_4_IDX 509_BPM 213.5_SIDE 0_nijuusei2_light_mask.jpg;E:\曲绘\Arcaea\曲绘（AI超分后）\~_+_AQUASINE ~ MEMODEMO + METAROOM_6.11_extend_4_IDX 509_BPM 213.5_SIDE 0_nijuusei2_light_mask.jpg_opt.jpg,Arcaea/曲绘/~_+_AQUASINE ~ MEMODEMO + METAROOM_6.11_extend_4_IDX 509_BPM 213.5_SIDE 0_nijuusei2_light_mask.jpg;Arcaea/曲绘（AI超分后）/~_+_AQUASINE ~ MEMODEMO + METAROOM_6.11_extend_4_IDX 509_BPM 213.5_SIDE 0_nijuusei2_light_mask.jpg_opt.jpg,~_+_AQUASINE ~ MEMODEMO + METAROOM_6.11_extend_4_IDX 509_BPM 213.5_SIDE 0_nijuusei2_light_mask.jpg;~_+_AQUASINE ~ MEMODEMO + METAROOM_6.11_extend_4_IDX 509_BPM 213.5_SIDE 0_nijuusei2_light_mask.jpg_opt.jpg,~_+_AQUASINE ~ MEMODEMO + METAROOM_6.11_extend_4_IDX 509_BPM 213.5_SIDE 0_nijuusei2_light_mask.jpg;~_+_AQUASINE ~ MEMODEMO + METAROOM_6.11_extend_4_IDX 509_BPM 213.5_SIDE 0_nijuusei2_light_mask.jpg_opt.jpg,2e224befd52b37995eef6afa8195569992f1cc6643943ce53c52e20b96fd379b;9af71179dc7f04b175c6aa6d0897b2c83cf2b482d3bd2ab0f0ae671f8c6344c3
a5733ec270d4871fb1de5102e6576a91785594fc721c90d0238ea9a6e2301dc4,01a00090-2f0f-7253-bd02-6dcebacbbcfd,arcaea,jacket,0xe0e1ccull,"[{""value"":""0xe0e1ccull.jpg"",""kind"":""filename""}]",[],{},[],published,01a00090-2f0f-7a41-91af-68755223bbee,default,default,,confirmed,"{""unresolved"":[]}",01a00090-2f0f-7620-8e71-c9e094a0b740;01a00090-2f10-7971-8bca-401a176c333b;01a00090-301a-780e-b056-836815d4dd4e;01a00090-301a-7414-8ef6-26aa19971cc3;01a00090-301b-7519-afd0-8f3d0fc597f9,5,01a00090-2f0f-7620-8e71-c9e094a0b740,sha256:56b8c73d99cbcb0bca323b8e34e73bd6297d1e8478ec09848167d03b603432e3,56b8c73d99cbcb0bca323b8e34e73bd6297d1e8478ec09848167d03b603432e3,image/jpeg,262443,768,768,objects/56b8c73d99cbcb0bca323b8e34e73bd6297d1e8478ec09848167d03b603432e3/jpg,0xe0e1ccull.jpg,01a00090-2f10-7971-8bca-401a176c333b,sha256:94d10b20db40bfbe87f5db360571382078855947b1ae8384dcd4ab42c591c27e,94d10b20db40bfbe87f5db360571382078855947b1ae8384dcd4ab42c591c27e,image/jpeg,2893452,3072,3072,01a00090-2f0f-7620-8e71-c9e094a0b740,external-ai,E:\曲绘\Arcaea\曲绘\0xe0e1ccull.jpg;E:\曲绘\Arcaea\曲绘（AI超分后）\0xe0e1ccull.jpg_opt.jpg,Arcaea/曲绘/0xe0e1ccull.jpg;Arcaea/曲绘（AI超分后）/0xe0e1ccull.jpg_opt.jpg,0xe0e1ccull.jpg;0xe0e1ccull.jpg_opt.jpg,0xe0e1ccull.jpg;0xe0e1ccull.jpg_opt.jpg,56b8c73d99cbcb0bca323b8e34e73bd6297d1e8478ec09848167d03b603432e3;94d10b20db40bfbe87f5db360571382078855947b1ae8384dcd4ab42c591c27e
a5733ec270d4871fb1de5102e6576a91785594fc721c90d0238ea9a6e2301dc4,01a00090-3020-795d-9f71-788abe647020,arcaea,jacket,10pt8ion_Lite Show Magic_5.8_groovecoaster_append_1_IDX 397_BPM 128-185_SIDE 1_gc_conflict_temptationgc,"[{""value"":""10pt8ion_Lite Show Magic_5.8_groovecoaster_append_1_IDX 397_BPM 128-185_SIDE 1_gc_conflict_temptationgc.jpg"",""kind"":""filename""}]",[],{},[],published,01a00090-3021-7c9c-8a26-5db4b761a917,default,default,,confirmed,"{""unresolved"":[]}",01a00090-3021-7775-a6f7-c68817c04ac7;01a00090-3021-7fdc-988d-a4f6a1dec1f3;01a00090-310c-7952-9d46-3adc987b76f5;01a00090-310d-7d31-a506-1e7fcddb3678;01a00090-310e-7c0d-81eb-15e9480fe7e1,5,01a00090-3021-7775-a6f7-c68817c04ac7,sha256:dbc089cd7fe1175bb25f7822afa505e7c30d713469bbe5d11b9ed03021f8b57f,dbc089cd7fe1175bb25f7822afa505e7c30d713469bbe5d11b9ed03021f8b57f,image/jpeg,183624,512,512,objects/dbc089cd7fe1175bb25f7822afa505e7c30d713469bbe5d11b9ed03021f8b57f/jpg,10pt8ion_Lite Show Magic_5.8_groovecoaster_append_1_IDX 397_BPM 128-185_SIDE 1_gc_conflict_temptationgc.jpg,01a00090-3021-7fdc-988d-a4f6a1dec1f3,sha256:8b9417beba840b764d34079af7283ed83611d5bc2b36607d67a8967b9b944bb7,8b9417beba840b764d34079af7283ed83611d5bc2b36607d67a8967b9b944bb7,image/jpeg,1881004,2048,2048,01a00090-3021-7775-a6f7-c68817c04ac7,external-ai,E:\曲绘\Arcaea\曲绘\10pt8ion_Lite Show Magic_5.8_groovecoaster_append_1_IDX 397_BPM 128-185_SIDE 1_gc_conflict_temptationgc.jpg;E:\曲绘\Arcaea\曲绘（AI超分后）\10pt8ion_Lite Show Magic_5.8_groovecoaster_append_1_IDX 397_BPM 128-185_SIDE 1_gc_conflict_temptationgc.jpg_opt.jpg,Arcaea/曲绘/10pt8ion_Lite Show Magic_5.8_groovecoaster_append_1_IDX 397_BPM 128-185_SIDE 1_gc_conflict_temptationgc.jpg;Arcaea/曲绘（AI超分后）/10pt8ion_Lite Show Magic_5.8_groovecoaster_append_1_IDX 397_BPM 128-185_SIDE 1_gc_conflict_temptationgc.jpg_opt.jpg,10pt8ion_Lite Show Magic_5.8_groovecoaster_append_1_IDX 397_BPM 128-185_SIDE 1_gc_conflict_temptationgc.jpg;10pt8ion_Lite Show Magic_5.8_groovecoaster_append_1_IDX 397_BPM 128-185_SIDE 1_gc_conflict_temptationgc.jpg_opt.jpg,10pt8ion_Lite Show Magic_5.8_groovecoaster_append_1_IDX 397_BPM 128-185_SIDE 1_gc_conflict_temptationgc.jpg;10pt8ion_Lite Show Magic_5.8_groovecoaster_append_1_IDX 397_BPM 128-185_SIDE 1_gc_conflict_temptationgc.jpg_opt.jpg,8b9417beba840b764d34079af7283ed83611d5bc2b36607d67a8967b9b944bb7;dbc089cd7fe1175bb25f7822afa505e7c30d713469bbe5d11b9ed03021f8b57f
a5733ec270d4871fb1de5102e6576a91785594fc721c90d0238ea9a6e2301dc4,01a00090-3116-7b76-9fc4-b14db0f8df6b,arcaea,jacket,1F√_WHITEFISTS_3.0_extend_IDX 167_BPM 130_SIDE 0_mirai_light_onefr,"[{""value"":""1F√_WHITEFISTS_3.0_extend_IDX 167_BPM 130_SIDE 0_mirai_light_onefr.jpg"",""kind"":""filename""}]",[],{},[],published,01a00090-3116-7645-b6bd-6df5ac64b1a5,default,default,,confirmed,"{""unresolved"":[]}",01a00090-3116-78fa-be81-7b7070a87e66;01a00090-3116-7bf2-aeaa-af015ae877d9;01a00090-322b-79d9-b4ad-2ad6c078a56d;01a00090-322c-7eca-b0fc-d247ac7a72c6;01a00090-322d-7ce9-bbdf-e491edce7d68,5,01a00090-3116-78fa-be81-7b7070a87e66,sha256:ec7117a9351670d1b896b044d08c2fff66760f6cfb939f7f244181a6f1e81c9e,ec7117a9351670d1b896b044d08c2fff66760f6cfb939f7f244181a6f1e81c9e,image/jpeg,324890,768,768,objects/ec7117a9351670d1b896b044d08c2fff66760f6cfb939f7f244181a6f1e81c9e/jpg,1F√_WHITEFISTS_3.0_extend_IDX 167_BPM 130_SIDE 0_mirai_light_onefr.jpg,01a00090-3116-7bf2-aeaa-af015ae877d9,sha256:bca492e1588d5c56090b05eb9f7a5180e91e567d239a01da20bae5ef3da3e6b6,bca492e1588d5c56090b05eb9f7a5180e91e567d239a01da20bae5ef3da3e6b6,image/jpeg,3368760,3072,3072,01a00090-3116-78fa-be81-7b7070a87e66,external-ai,E:\曲绘\Arcaea\曲绘\1F√_WHITEFISTS_3.0_extend_IDX 167_BPM 130_SIDE 0_mirai_light_onefr.jpg;E:\曲绘\Arcaea\曲绘（AI超分后）\1F√_WHITEFISTS_3.0_extend_IDX 167_BPM 130_SIDE 0_mirai_light_onefr.jpg_opt.jpg,Arcaea/曲绘/1F√_WHITEFISTS_3.0_extend_IDX 167_BPM 130_SIDE 0_mirai_light_onefr.jpg;Arcaea/曲绘（AI超分后）/1F√_WHITEFISTS_3.0_extend_IDX 167_BPM 130_SIDE 0_mirai_light_onefr.jpg_opt.jpg,1F√_WHITEFISTS_3.0_extend_IDX 167_BPM 130_SIDE 0_mirai_light_onefr.jpg;1F√_WHITEFISTS_3.0_extend_IDX 167_BPM 130_SIDE 0_mirai_light_onefr.jpg_opt.jpg,1F√_WHITEFISTS_3.0_extend_IDX 167_BPM 130_SIDE 0_mirai_light_onefr.jpg;1F√_WHITEFISTS_3.0_extend_IDX 167_BPM 130_SIDE 0_mirai_light_onefr.jpg_opt.jpg,bca492e1588d5c56090b05eb9f7a5180e91e567d239a01da20bae5ef3da3e6b6;ec7117a9351670d1b896b044d08c2fff66760f6cfb939f7f244181a6f1e81c9e
a5733ec270d4871fb1de5102e6576a91785594fc721c90d0238ea9a6e2301dc4,01a00090-3238-73db-ade9-536e7c9dae3c,arcaea,jacket,3rd Avenue_Sound Souler_6.13_extend_4_IDX 522_BPM 130_SIDE 1_nihil_thirdavenue,"[{""value"":""3rd Avenue_Sound Souler_6.13_extend_4_IDX 522_BPM 130_SIDE 1_nihil_thirdavenue.jpg"",""kind"":""filename""}]",[],{},[],published,01a00090-3238-7dee-a5ba-83d9872a0dd3,default,default,,confirmed,"{""unresolved"":[]}",01a00090-3238-78b3-8155-c733f629bab7;01a00090-3238-7284-b1e1-a8807e0929bd;01a00090-333e-727a-94f9-3bcda3671cd5;01a00090-333f-790a-aaaa-906b0765b5d7;01a00090-333f-7159-8b9a-e1f102d4ebc5,5,01a00090-3238-78b3-8155-c733f629bab7,sha256:cab725587fe778cbc17c6ae13de05289aa90d251513268d29cce73908a600ef1,cab725587fe778cbc17c6ae13de05289aa90d251513268d29cce73908a600ef1,image/jpeg,347702,768,768,objects/cab725587fe778cbc17c6ae13de05289aa90d251513268d29cce73908a600ef1/jpg,3rd Avenue_Sound Souler_6.13_extend_4_IDX 522_BPM 130_SIDE 1_nihil_thirdavenue.jpg,01a00090-3238-7284-b1e1-a8807e0929bd,sha256:016bc6fc7a8290d7c442b97126a9682352092cd2d127410deafd3d82696591bb,016bc6fc7a8290d7c442b97126a9682352092cd2d127410deafd3d82696591bb,image/jpeg,3021209,3072,3072,01a00090-3238-78b3-8155-c733f629bab7,external-ai,E:\曲绘\Arcaea\曲绘\3rd Avenue_Sound Souler_6.13_extend_4_IDX 522_BPM 130_SIDE 1_nihil_thirdavenue.jpg;E:\曲绘\Arcaea\曲绘（AI超分后）\3rd Avenue_Sound Souler_6.13_extend_4_IDX 522_BPM 130_SIDE 1_nihil_thirdavenue.jpg_opt.jpg,Arcaea/曲绘/3rd Avenue_Sound Souler_6.13_extend_4_IDX 522_BPM 130_SIDE 1_nihil_thirdavenue.jpg;Arcaea/曲绘（AI超分后）/3rd Avenue_Sound Souler_6.13_extend_4_IDX 522_BPM 130_SIDE 1_nihil_thirdavenue.jpg_opt.jpg,3rd Avenue_Sound Souler_6.13_extend_4_IDX 522_BPM 130_SIDE 1_nihil_thirdavenue.jpg;3rd Avenue_Sound Souler_6.13_extend_4_IDX 522_BPM 130_SIDE 1_nihil_thirdavenue.jpg_opt.jpg,3rd Avenue_Sound Souler_6.13_extend_4_IDX 522_BPM 130_SIDE 1_nihil_thirdavenue.jpg;3rd Avenue_Sound Souler_6.13_extend_4_IDX 522_BPM 130_SIDE 1_nihil_thirdavenue.jpg_opt.jpg,016bc6fc7a8290d7c442b97126a9682352092cd2d127410deafd3d82696591bb;cab725587fe778cbc17c6ae13de05289aa90d251513268d29cce73908a600ef1
