resourceId,resourceType,category,displayTitle,sourceFilename,sourceRelativePath,sourceSha256,sourceFileExists,sourceFileSha256Verified,variantId,variantSemanticStatus,originalRenditionId,originalObjectId,originalSha256,originalMime,originalWidth,originalHeight,matchStatus,matchMethod,confidence,confidenceReason,matchedTrackFolder,matchedTrackPath,matchedTrackKey,sourceTitle,sourceArtist,matchedArtworkPath,matchedSourceBundlePath,pixelMAE,smallPixelMAE,pixelThreshold,decodedPixelEqual,normalizedRGBHashEqual,candidateCount,secondBestMAE,candidateEvidence,semanticStatus,specialType,canonicalCandidate,canonicalReason,evidence
01a00093-ccf8-7db3-9d40-d1b5e0e1e7dc,phigros-april-fools,phigros-april-fools,舞者,舞者.png,Phigros/April Fools/舞者.png,2b88e7f94790371cb5cf9c5d60e3d88fcd500707f2e9ae0290f95b4d56043010,true,true,01a00093-ccf8-7e90-813e-a58f7f96fe37,confirmed,01a00093-ccf8-7250-abf3-3606340b1a13,sha256:2b88e7f94790371cb5cf9c5d60e3d88fcd500707f2e9ae0290f95b4d56043010,2b88e7f94790371cb5cf9c5d60e3d88fcd500707f2e9ae0290f95b4d56043010,image/png,2048,1080,unmatched,image-candidate-rejected,unresolved,Best decoded image candidate MAE=77.364510 exceeds 8.0,,,,,,,,77.364510,67.764465,2.0,false,false,313,84.346779,"[{""trackFolder"":""JourneywithYou.Iris.0"",""sourceTitle"":""JourneywithYou"",""sourceArtist"":""Iris"",""smallMAE"":67.764465,""mediumMAE"":77.36451},{""trackFolder"":""DiamondEyes.SYNTHETIC.0"",""sourceTitle"":""DiamondEyes"",""sourceArtist"":""SYNTHETIC"",""smallMAE"":77.055557,""mediumMAE"":86.627563},{""trackFolder"":""TheWholeRest.KIVΛ.0"",""sourceTitle"":""TheWholeRest"",""sourceArtist"":""KIVΛ"",""smallMAE"":77.836807,""mediumMAE"":84.346779}]",april-fools-artwork,april-fools,,,"Catalog source=Phigros/April Fools/舞者.png; sourceSha256=2b88e7f94790371cb5cf9c5d60e3d88fcd500707f2e9ae0290f95b4d56043010; APK source=assets/aa/Android/e02cde62ca6c91a1dcc2afb7d97ef193.bundle; trackPath=Assets/Tracks/JourneywithYou.Iris.0/; decoded pixel MAE=77.364510; thresholds high<=2.0, medium<=8.0; April Fools source remains special even when pixels equal a current track"
01a00093-ce11-7c56-933f-f0f91f3e2d52,phigros-april-fools,phigros-april-fools,吸铁石_0,吸铁石_0.png,Phigros/April Fools/吸铁石_0.png,06537dfbea35182983deff187164dcd3ec37d14b72118e2b18faea52b65a55f9,true,true,01a00093-ce11-7988-9598-68fcb22743a9,confirmed,01a00093-ce11-77cd-a12b-ac0ec5500d5b,sha256:06537dfbea35182983deff187164dcd3ec37d14b72118e2b18faea52b65a55f9,06537dfbea35182983deff187164dcd3ec37d14b72118e2b18faea52b65a55f9,image/png,2048,1080,unmatched,image-candidate-rejected,unresolved,Best decoded image candidate MAE=45.554459 exceeds 8.0,,,,,,,,45.554459,41.566551,2.0,false,false,313,47.071575,"[{""trackFolder"":""雪降り雪が降っている.AiSSw夜輪ft結月ゆかり.0"",""sourceTitle"":""雪降り雪が降っている"",""sourceArtist"":""AiSSw夜輪ft結月ゆかり"",""smallMAE"":41.566551,""mediumMAE"":45.554459},{""trackFolder"":""下一秒.BobHouSherlock卓智媛feat兰音Reine.0"",""sourceTitle"":""下一秒"",""sourceArtist"":""BobHouSherlock卓智媛feat兰音Reine"",""smallMAE"":42.853008,""mediumMAE"":48.089806},{""trackFolder"":""ストレイソウルアラウンド.みーに.0"",""sourceTitle"":""ストレイソウルアラウンド"",""sourceArtist"":""みーに"",""smallMAE"":43.484955,""mediumMAE"":47.071575}]",april-fools-artwork,april-fools,,,"Catalog source=Phigros/April Fools/吸铁石_0.png; sourceSha256=06537dfbea35182983deff187164dcd3ec37d14b72118e2b18faea52b65a55f9; APK source=assets/aa/Android/ad491432b683cd87d9f5fbc99dc4513f.bundle; trackPath=Assets/Tracks/雪降り雪が降っている.AiSSw夜輪ft結月ゆかり.0/; decoded pixel MAE=45.554459; thresholds high<=2.0, medium<=8.0; April Fools source remains special even when pixels equal a current track"
01a00093-cf13-74b3-848a-335ae021e394,phigros-april-fools,phigros-april-fools,吸铁石,吸铁石.png,Phigros/April Fools/吸铁石.png,f4cdcdbd99c862d5b60eef76315304ea89cdcd9cb6ce7c49bfe173104670cfd3,true,true,01a00093-cf13-7bdb-805a-f9435de5c02b,confirmed,01a00093-cf13-77f4-a809-a6ef88384015,sha256:f4cdcdbd99c862d5b60eef76315304ea89cdcd9cb6ce7c49bfe173104670cfd3,f4cdcdbd99c862d5b60eef76315304ea89cdcd9cb6ce7c49bfe173104670cfd3,image/png,2048,1080,unmatched,image-candidate-rejected,unresolved,Best decoded image candidate MAE=45.362823 exceeds 8.0,,,,,,,,45.362823,41.401043,2.0,false,false,313,46.736404,"[{""trackFolder"":""雪降り雪が降っている.AiSSw夜輪ft結月ゆかり.0"",""sourceTitle"":""雪降り雪が降っている"",""sourceArtist"":""AiSSw夜輪ft結月ゆかり"",""smallMAE"":41.401043,""mediumMAE"":45.362823},{""trackFolder"":""下一秒.BobHouSherlock卓智媛feat兰音Reine.0"",""sourceTitle"":""下一秒"",""sourceArtist"":""BobHouSherlock卓智媛feat兰音Reine"",""smallMAE"":43.045139,""mediumMAE"":48.25333},{""trackFolder"":""ストレイソウルアラウンド.みーに.0"",""sourceTitle"":""ストレイソウルアラウンド"",""sourceArtist"":""みーに"",""smallMAE"":43.23148,""mediumMAE"":46.736404}]",april-fools-artwork,april-fools,,,"Catalog source=Phigros/April Fools/吸铁石.png; sourceSha256=f4cdcdbd99c862d5b60eef76315304ea89cdcd9cb6ce7c49bfe173104670cfd3; APK source=assets/aa/Android/ad491432b683cd87d9f5fbc99dc4513f.bundle; trackPath=Assets/Tracks/雪降り雪が降っている.AiSSw夜輪ft結月ゆかり.0/; decoded pixel MAE=45.362823; thresholds high<=2.0, medium<=8.0; April Fools source remains special even when pixels equal a current track"
01a00093-d01b-719d-91ed-747192d3901d,phigros-april-fools,phigros-april-fools,一只烤鸭_0,一只烤鸭_0.png,Phigros/April Fools/一只烤鸭_0.png,3f86752c9704671c89b2e74a64b2d4f745660c6191c16fa93cd78bc2d21cdc42,true,true,01a00093-d01b-70b5-bed3-ce5dc05c963b,confirmed,01a00093-d01b-7f9a-ba51-6f0dc207f4f3,sha256:3f86752c9704671c89b2e74a64b2d4f745660c6191c16fa93cd78bc2d21cdc42,3f86752c9704671c89b2e74a64b2d4f745660c6191c16fa93cd78bc2d21cdc42,image/png,2048,1080,unmatched,image-candidate-rejected,unresolved,Best decoded image candidate MAE=83.922409 exceeds 8.0,,,,,,,,83.922409,76.043404,2.0,false,false,313,84.631241,"[{""trackFolder"":""Kerberos.Zris.0"",""sourceTitle"":""Kerberos"",""sourceArtist"":""Zris"",""smallMAE"":76.043404,""mediumMAE"":84.631241},{""trackFolder"":""DataErr0r.Cosmograph.0"",""sourceTitle"":""DataErr0r"",""sourceArtist"":""Cosmograph"",""smallMAE"":76.118057,""mediumMAE"":83.922409},{""trackFolder"":""盏茗.茶鸣拾贰律.0"",""sourceTitle"":""盏茗"",""sourceArtist"":""茶鸣拾贰律"",""smallMAE"":78.24942,""mediumMAE"":86.037529}]",april-fools-artwork,april-fools,,,"Catalog source=Phigros/April Fools/一只烤鸭_0.png; sourceSha256=3f86752c9704671c89b2e74a64b2d4f745660c6191c16fa93cd78bc2d21cdc42; APK source=assets/aa/Android/b107c32045ad92540be398fc2770bac5.bundle; trackPath=Assets/Tracks/DataErr0r.Cosmograph.0/; decoded pixel MAE=83.922409; thresholds high<=2.0, medium<=8.0; April Fools source remains special even when pixels equal a current track"
01a00093-d116-779d-bb5e-349344fa09c0,phigros-april-fools,phigros-april-fools,一只烤鸭,一只烤鸭.png,Phigros/April Fools/一只烤鸭.png,81b87762ed6b8ab546cd0ed2adf4949dd2f048ae376b6839547d9636031c4acd,true,true,01a00093-d116-722f-b0fd-9c077e377e0b,confirmed,01a00093-d116-797f-83a2-e6f996adb945,sha256:81b87762ed6b8ab546cd0ed2adf4949dd2f048ae376b6839547d9636031c4acd,81b87762ed6b8ab546cd0ed2adf4949dd2f048ae376b6839547d9636031c4acd,image/png,2048,1080,unmatched,image-candidate-rejected,unresolved,Best decoded image candidate MAE=82.271141 exceeds 8.0,,,,,,,,82.271141,73.188080,2.0,false,false,313,83.286957,"[{""trackFolder"":""DataErr0r.Cosmograph.0"",""sourceTitle"":""DataErr0r"",""sourceArtist"":""Cosmograph"",""smallMAE"":73.18808,""mediumMAE"":82.271141},{""trackFolder"":""Kerberos.Zris.0"",""sourceTitle"":""Kerberos"",""sourceArtist"":""Zris"",""smallMAE"":73.729164,""mediumMAE"":83.286957},{""trackFolder"":""萤火虫の怨.闫东炜.0"",""sourceTitle"":""萤火虫の怨"",""sourceArtist"":""闫东炜"",""smallMAE"":76.348381,""mediumMAE"":83.929916}]",april-fools-artwork,april-fools,,,"Catalog source=Phigros/April Fools/一只烤鸭.png; sourceSha256=81b87762ed6b8ab546cd0ed2adf4949dd2f048ae376b6839547d9636031c4acd; APK source=assets/aa/Android/b107c32045ad92540be398fc2770bac5.bundle; trackPath=Assets/Tracks/DataErr0r.Cosmograph.0/; decoded pixel MAE=82.271141; thresholds high<=2.0, medium<=8.0; April Fools source remains special even when pixels equal a current track"
01a00093-d216-7498-8e34-86df1398f17a,phigros-april-fools,phigros-april-fools,幽蓝边界受害者_0,幽蓝边界受害者_0.png,Phigros/April Fools/幽蓝边界受害者_0.png,1691085a4d387a442cef36264a897d005743fd83a7738ddf552ecac4312a8b18,true,true,01a00093-d216-73b6-937b-c937eb0cd220,confirmed,01a00093-d216-7b08-8d05-740db0eff0f3,sha256:1691085a4d387a442cef36264a897d005743fd83a7738ddf552ecac4312a8b18,1691085a4d387a442cef36264a897d005743fd83a7738ddf552ecac4312a8b18,image/png,2048,1080,unmatched,image-candidate-rejected,unresolved,Best decoded image candidate MAE=75.608498 exceeds 8.0,,,,,,,,75.608498,68.814240,2.0,false,false,313,79.792625,"[{""trackFolder"":""DataErr0r.Cosmograph.0"",""sourceTitle"":""DataErr0r"",""sourceArtist"":""Cosmograph"",""smallMAE"":68.81424,""mediumMAE"":75.608498},{""trackFolder"":""萤火虫の怨.闫东炜.0"",""sourceTitle"":""萤火虫の怨"",""sourceArtist"":""闫东炜"",""smallMAE"":74.120369,""mediumMAE"":79.792625},{""trackFolder"":""Aleph0.LeaF.0"",""sourceTitle"":""Aleph0"",""sourceArtist"":""LeaF"",""smallMAE"":75.410881,""mediumMAE"":82.580536}]",april-fools-artwork,april-fools,,,"Catalog source=Phigros/April Fools/幽蓝边界受害者_0.png; sourceSha256=1691085a4d387a442cef36264a897d005743fd83a7738ddf552ecac4312a8b18; APK source=assets/aa/Android/b107c32045ad92540be398fc2770bac5.bundle; trackPath=Assets/Tracks/DataErr0r.Cosmograph.0/; decoded pixel MAE=75.608498; thresholds high<=2.0, medium<=8.0; April Fools source remains special even when pixels equal a current track"
01a00093-d32d-7118-8983-915df469fb21,phigros-april-fools,phigros-april-fools,幽蓝边界受害者,幽蓝边界受害者.png,Phigros/April Fools/幽蓝边界受害者.png,478a6f352f6674e65a8dacde34f61c3f7f89e6b456b63a4af8256e46bce7689f,true,true,01a00093-d32d-73d9-bdd7-46481aa89175,confirmed,01a00093-d32d-7b5a-b2a1-bedbdc9041a8,sha256:478a6f352f6674e65a8dacde34f61c3f7f89e6b456b63a4af8256e46bce7689f,478a6f352f6674e65a8dacde34f61c3f7f89e6b456b63a4af8256e46bce7689f,image/png,2048,1080,unmatched,image-candidate-rejected,unresolved,Best decoded image candidate MAE=74.194855 exceeds 8.0,,,,,,,,74.194855,66.935188,2.0,false,false,313,78.992645,"[{""trackFolder"":""DataErr0r.Cosmograph.0"",""sourceTitle"":""DataErr0r"",""sourceArtist"":""Cosmograph"",""smallMAE"":66.935188,""mediumMAE"":74.194855},{""trackFolder"":""萤火虫の怨.闫东炜.0"",""sourceTitle"":""萤火虫の怨"",""sourceArtist"":""闫东炜"",""smallMAE"":72.37674,""mediumMAE"":78.992645},{""trackFolder"":""MiracleForestVIPMix.Rinthlive.0"",""sourceTitle"":""MiracleForestVIPMix"",""sourceArtist"":""Rinthlive"",""smallMAE"":74.310188,""mediumMAE"":82.637794}]",april-fools-artwork,april-fools,,,"Catalog source=Phigros/April Fools/幽蓝边界受害者.png; sourceSha256=478a6f352f6674e65a8dacde34f61c3f7f89e6b456b63a4af8256e46bce7689f; APK source=assets/aa/Android/b107c32045ad92540be398fc2770bac5.bundle; trackPath=Assets/Tracks/DataErr0r.Cosmograph.0/; decoded pixel MAE=74.194855; thresholds high<=2.0, medium<=8.0; April Fools source remains special even when pixels equal a current track"
01a00093-d43d-79ed-8de9-e7d0bcb012f4,phigros-april-fools,phigros-april-fools,这么强！？_0,这么强！？_0.png,Phigros/April Fools/这么强！？_0.png,122c2fd9cc7965181e4a957bf276f8ea1165e6a4547e73884c131677c8455a05,true,true,01a00093-d43d-7df1-a895-73c2384be073,confirmed,01a00093-d43d-727b-805c-31bdd67d7823,sha256:122c2fd9cc7965181e4a957bf276f8ea1165e6a4547e73884c131677c8455a05,122c2fd9cc7965181e4a957bf276f8ea1165e6a4547e73884c131677c8455a05,image/png,2048,1080,unmatched,image-candidate-rejected,unresolved,Best decoded image candidate MAE=60.812157 exceeds 8.0,,,,,,,,60.812157,53.548611,2.0,false,false,313,61.931602,"[{""trackFolder"":""RetributionCycleofRedemption.ArdolfvsDaily天利.0"",""sourceTitle"":""RetributionCycleofRedemption"",""sourceArtist"":""ArdolfvsDaily天利"",""smallMAE"":53.548611,""mediumMAE"":60.812157},{""trackFolder"":""JourneywithYou.Iris.0"",""sourceTitle"":""JourneywithYou"",""sourceArtist"":""Iris"",""smallMAE"":55.181133,""mediumMAE"":61.931602},{""trackFolder"":""Realms.HinkikAHimitsu.0"",""sourceTitle"":""Realms"",""sourceArtist"":""HinkikAHimitsu"",""smallMAE"":57.862846,""mediumMAE"":67.69635}]",april-fools-artwork,april-fools,,,"Catalog source=Phigros/April Fools/这么强！？_0.png; sourceSha256=122c2fd9cc7965181e4a957bf276f8ea1165e6a4547e73884c131677c8455a05; APK source=assets/aa/Android/fa859487068efbe952b6b1d74bf54164.bundle; trackPath=Assets/Tracks/RetributionCycleofRedemption.ArdolfvsDaily天利.0/; decoded pixel MAE=60.812157; thresholds high<=2.0, medium<=8.0; April Fools source remains special even when pixels equal a current track"
01a00093-d54c-7d7a-9d62-a8b6f19d935c,phigros-april-fools,phigros-april-fools,这么强！？,这么强！？.png,Phigros/April Fools/这么强！？.png,a1c9e991247777c14bcb34bb5dcabb81fcd3c86ac99d9265af55b1efe3793a5f,true,true,01a00093-d54c-7138-99dd-23035e68ab42,confirmed,01a00093-d54c-7e09-820b-d1d5de9ee857,sha256:a1c9e991247777c14bcb34bb5dcabb81fcd3c86ac99d9265af55b1efe3793a5f,a1c9e991247777c14bcb34bb5dcabb81fcd3c86ac99d9265af55b1efe3793a5f,image/png,2048,1080,unmatched,image-candidate-rejected,unresolved,Best decoded image candidate MAE=61.847618 exceeds 8.0,,,,,,,,61.847618,54.144096,2.0,false,false,313,63.703278,"[{""trackFolder"":""RetributionCycleofRedemption.ArdolfvsDaily天利.0"",""sourceTitle"":""RetributionCycleofRedemption"",""sourceArtist"":""ArdolfvsDaily天利"",""smallMAE"":54.144096,""mediumMAE"":61.847618},{""trackFolder"":""JourneywithYou.Iris.0"",""sourceTitle"":""JourneywithYou"",""sourceArtist"":""Iris"",""smallMAE"":56.709492,""mediumMAE"":63.703278},{""trackFolder"":""Realms.HinkikAHimitsu.0"",""sourceTitle"":""Realms"",""sourceArtist"":""HinkikAHimitsu"",""smallMAE"":57.60648,""mediumMAE"":68.175972}]",april-fools-artwork,april-fools,,,"Catalog source=Phigros/April Fools/这么强！？.png; sourceSha256=a1c9e991247777c14bcb34bb5dcabb81fcd3c86ac99d9265af55b1efe3793a5f; APK source=assets/aa/Android/fa859487068efbe952b6b1d74bf54164.bundle; trackPath=Assets/Tracks/RetributionCycleofRedemption.ArdolfvsDaily天利.0/; decoded pixel MAE=61.847618; thresholds high<=2.0, medium<=8.0; April Fools source remains special even when pixels equal a current track"
01a00093-d70e-7844-92dc-72347f3198b3,phigros-april-fools,phigros-april-fools,AprilFool2026Content0,AprilFool2026Content0.png,Phigros/April Fools/AprilFool2026Content0.png,a38afcae8e21731a6b3d87e30ebfdc960468dab93d0fbdad08a789e103ea385b,true,true,01a00093-d70e-7802-afe7-8b68228b7f0c,confirmed,01a00093-d70f-7b55-b572-235bf3532e5a,sha256:a38afcae8e21731a6b3d87e30ebfdc960468dab93d0fbdad08a789e103ea385b,a38afcae8e21731a6b3d87e30ebfdc960468dab93d0fbdad08a789e103ea385b,image/png,976,477,unmatched,image-candidate-rejected,unresolved,Best decoded image candidate MAE=53.996208 exceeds 8.0,,,,,,,,53.996208,47.368057,2.0,false,false,313,58.281059,"[{""trackFolder"":""Wintercube.CtymaxfeatNceS.0"",""sourceTitle"":""Wintercube"",""sourceArtist"":""CtymaxfeatNceS"",""smallMAE"":47.368057,""mediumMAE"":53.996208},{""trackFolder"":""SwingSkipDrop.ミハイル.0"",""sourceTitle"":""SwingSkipDrop"",""sourceArtist"":""ミハイル"",""smallMAE"":50.942707,""mediumMAE"":58.281059},{""trackFolder"":""ぱぴぷぴぷぴぱ.ころねぽちWith立秋.0"",""sourceTitle"":""ぱぴぷぴぷぴぱ"",""sourceArtist"":""ころねぽちWith立秋"",""smallMAE"":51.535301,""mediumMAE"":59.380669}]",april-fools-artwork,april-fools,,,"Catalog source=Phigros/April Fools/AprilFool2026Content0.png; sourceSha256=a38afcae8e21731a6b3d87e30ebfdc960468dab93d0fbdad08a789e103ea385b; APK source=assets/aa/Android/8ddcecd4aca536f64ad0e9e7b1e05b9d.bundle; trackPath=Assets/Tracks/Wintercube.CtymaxfeatNceS.0/; decoded pixel MAE=53.996208; thresholds high<=2.0, medium<=8.0; April Fools source remains special even when pixels equal a current track"
01a00093-d766-727c-9d36-5f68aaa77c24,phigros-april-fools,phigros-april-fools,AprilFool2026Content1,AprilFool2026Content1.png,Phigros/April Fools/AprilFool2026Content1.png,83b94f6d3f5d3d1198146478aa5af5baf46afe07a1b3c941e8e2bdcedf09481e,true,true,01a00093-d766-7165-b79d-e978bcf75e54,confirmed,01a00093-d766-72a1-9b49-96f6e9cc4e8a,sha256:83b94f6d3f5d3d1198146478aa5af5baf46afe07a1b3c941e8e2bdcedf09481e,83b94f6d3f5d3d1198146478aa5af5baf46afe07a1b3c941e8e2bdcedf09481e,image/png,976,477,unmatched,image-candidate-rejected,unresolved,Best decoded image candidate MAE=23.960823 exceeds 8.0,,,,,,,,23.960823,22.888309,2.0,false,false,313,26.704849,"[{""trackFolder"":""parsey.siqlo.0"",""sourceTitle"":""parsey"",""sourceArtist"":""siqlo"",""smallMAE"":22.888309,""mediumMAE"":23.960823},{""trackFolder"":""Wintercube.CtymaxfeatNceS.0"",""sourceTitle"":""Wintercube"",""sourceArtist"":""CtymaxfeatNceS"",""smallMAE"":25.083912,""mediumMAE"":26.704849},{""trackFolder"":""SwingSkipDrop.ミハイル.0"",""sourceTitle"":""SwingSkipDrop"",""sourceArtist"":""ミハイル"",""smallMAE"":30.269676,""mediumMAE"":32.298904}]",april-fools-artwork,april-fools,,,"Catalog source=Phigros/April Fools/AprilFool2026Content1.png; sourceSha256=83b94f6d3f5d3d1198146478aa5af5baf46afe07a1b3c941e8e2bdcedf09481e; APK source=assets/aa/Android/e417dc4eefe85142cf3332fe0faa1e72.bundle; trackPath=Assets/Tracks/parsey.siqlo.0/; decoded pixel MAE=23.960823; thresholds high<=2.0, medium<=8.0; April Fools source remains special even when pixels equal a current track"
01a00093-d7b6-78bd-ac71-5fa68d189956,phigros-april-fools,phigros-april-fools,AprilFool2026EntryCN_0,AprilFool2026EntryCN_0.png,Phigros/April Fools/AprilFool2026EntryCN_0.png,df5072e8908af94a4ca826f8eb6aa75146343b774efed63187c03d627bfe00d7,true,true,01a00093-d7b6-7b78-873e-932db17dd257,confirmed,01a00093-d7b6-73de-93e9-60a7c1b8e6a0,sha256:df5072e8908af94a4ca826f8eb6aa75146343b774efed63187c03d627bfe00d7,df5072e8908af94a4ca826f8eb6aa75146343b774efed63187c03d627bfe00d7,image/png,451,123,unmatched,image-candidate-rejected,unresolved,Best decoded image candidate MAE=52.562157 exceeds 8.0,,,,,,,,52.562157,46.543404,2.0,false,false,313,55.523895,"[{""trackFolder"":""SwingSkipDrop.ミハイル.0"",""sourceTitle"":""SwingSkipDrop"",""sourceArtist"":""ミハイル"",""smallMAE"":46.543404,""mediumMAE"":52.562157},{""trackFolder"":""云女孩.符白牙SiYFics.0"",""sourceTitle"":""云女孩"",""sourceArtist"":""符白牙SiYFics"",""smallMAE"":47.921295,""mediumMAE"":56.455616},{""trackFolder"":""ぱぴぷぴぷぴぱ.ころねぽちWith立秋.0"",""sourceTitle"":""ぱぴぷぴぷぴぱ"",""sourceArtist"":""ころねぽちWith立秋"",""smallMAE"":48.217014,""mediumMAE"":55.523895}]",april-fools-artwork,april-fools,,,"Catalog source=Phigros/April Fools/AprilFool2026EntryCN_0.png; sourceSha256=df5072e8908af94a4ca826f8eb6aa75146343b774efed63187c03d627bfe00d7; APK source=assets/aa/Android/b6cc2d0ce9ee5e2f48b1b6163fff09e8.bundle; trackPath=Assets/Tracks/SwingSkipDrop.ミハイル.0/; decoded pixel MAE=52.562157; thresholds high<=2.0, medium<=8.0; April Fools source remains special even when pixels equal a current track"
01a00093-d7e1-715f-bb29-730a0244d8ea,phigros-april-fools,phigros-april-fools,AprilFool2026EntryCN,AprilFool2026EntryCN.png,Phigros/April Fools/AprilFool2026EntryCN.png,524551236670a440369857740945199ff422b6274a252f30fa8771cc29e73ddd,true,true,01a00093-d7e1-74aa-84da-ed6fcc8e03e9,confirmed,01a00093-d7e1-7a1c-900f-b8a9f23cf61e,sha256:524551236670a440369857740945199ff422b6274a252f30fa8771cc29e73ddd,524551236670a440369857740945199ff422b6274a252f30fa8771cc29e73ddd,image/png,976,477,unmatched,image-candidate-rejected,unresolved,Best decoded image candidate MAE=51.545074 exceeds 8.0,,,,,,,,51.545074,45.120949,2.0,false,false,313,55.481274,"[{""trackFolder"":""KMoeVIP.ZxNX.0"",""sourceTitle"":""KMoeVIP"",""sourceArtist"":""ZxNX"",""smallMAE"":45.120949,""mediumMAE"":51.545074},{""trackFolder"":""AphroditesChildshortver.RUQOA.0"",""sourceTitle"":""AphroditesChildshortver"",""sourceArtist"":""RUQOA"",""smallMAE"":47.951969,""mediumMAE"":55.481274},{""trackFolder"":""もぺもぺ.LeaF.0"",""sourceTitle"":""もぺもぺ"",""sourceArtist"":""LeaF"",""smallMAE"":50.122105,""mediumMAE"":56.20121}]",april-fools-artwork,april-fools,,,"Catalog source=Phigros/April Fools/AprilFool2026EntryCN.png; sourceSha256=524551236670a440369857740945199ff422b6274a252f30fa8771cc29e73ddd; APK source=assets/aa/Android/35337a36b57d95233e4157e60cbd685d.bundle; trackPath=Assets/Tracks/KMoeVIP.ZxNX.0/; decoded pixel MAE=51.545074; thresholds high<=2.0, medium<=8.0; April Fools source remains special even when pixels equal a current track"
01a00093-d84e-762c-9410-8c5dff073d4a,phigros-april-fools,phigros-april-fools,AprilFool2026EntryEN_0,AprilFool2026EntryEN_0.png,Phigros/April Fools/AprilFool2026EntryEN_0.png,2b40e31a262f7489bc96d3b4d32e0ff58baef1616c7cb5ec0b1a7d004896a4de,true,true,01a00093-d84e-744d-b849-4300cbf97d96,confirmed,01a00093-d84f-7d06-88fc-582c00cc6966,sha256:2b40e31a262f7489bc96d3b4d32e0ff58baef1616c7cb5ec0b1a7d004896a4de,2b40e31a262f7489bc96d3b4d32e0ff58baef1616c7cb5ec0b1a7d004896a4de,image/png,976,477,unmatched,image-candidate-rejected,unresolved,Best decoded image candidate MAE=55.388748 exceeds 8.0,,,,,,,,55.388748,47.605904,2.0,false,false,313,58.508465,"[{""trackFolder"":""KMoeVIP.ZxNX.0"",""sourceTitle"":""KMoeVIP"",""sourceArtist"":""ZxNX"",""smallMAE"":47.605904,""mediumMAE"":55.388748},{""trackFolder"":""AphroditesChildshortver.RUQOA.0"",""sourceTitle"":""AphroditesChildshortver"",""sourceArtist"":""RUQOA"",""smallMAE"":49.266781,""mediumMAE"":58.508465},{""trackFolder"":""SilenceisGoldenSpeechisGolden.NIWASHI.0"",""sourceTitle"":""SilenceisGoldenSpeechisGolden"",""sourceArtist"":""NIWASHI"",""smallMAE"":50.098381,""mediumMAE"":63.360142}]",april-fools-artwork,april-fools,,,"Catalog source=Phigros/April Fools/AprilFool2026EntryEN_0.png; sourceSha256=2b40e31a262f7489bc96d3b4d32e0ff58baef1616c7cb5ec0b1a7d004896a4de; APK source=assets/aa/Android/35337a36b57d95233e4157e60cbd685d.bundle; trackPath=Assets/Tracks/KMoeVIP.ZxNX.0/; decoded pixel MAE=55.388748; thresholds high<=2.0, medium<=8.0; April Fools source remains special even when pixels equal a current track"
01a00093-d8b9-721c-a969-0c914a38f239,phigros-april-fools,phigros-april-fools,AprilFool2026EntryEN,AprilFool2026EntryEN.png,Phigros/April Fools/AprilFool2026EntryEN.png,f7986c3a2ad93a005efc532b2c0b3635df834478b4925c1f0c36d095e4fc7dc4,true,true,01a00093-d8ba-7019-8bf5-afc9d32acfdc,confirmed,01a00093-d8ba-7360-91a6-d171e029632f,sha256:f7986c3a2ad93a005efc532b2c0b3635df834478b4925c1f0c36d095e4fc7dc4,f7986c3a2ad93a005efc532b2c0b3635df834478b4925c1f0c36d095e4fc7dc4,image/png,451,123,unmatched,image-candidate-rejected,unresolved,Best decoded image candidate MAE=58.676201 exceeds 8.0,,,,,,,,58.676201,51.608795,2.0,false,false,313,60.279259,"[{""trackFolder"":""FracturedAngel.DJRaisei.0"",""sourceTitle"":""FracturedAngel"",""sourceArtist"":""DJRaisei"",""smallMAE"":51.608795,""mediumMAE"":60.279259},{""trackFolder"":""SilenceisGoldenSpeechisGolden.NIWASHI.0"",""sourceTitle"":""SilenceisGoldenSpeechisGolden"",""sourceArtist"":""NIWASHI"",""smallMAE"":51.820023,""mediumMAE"":67.248123},{""trackFolder"":""SwingSkipDrop.ミハイル.0"",""sourceTitle"":""SwingSkipDrop"",""sourceArtist"":""ミハイル"",""smallMAE"":52.261574,""mediumMAE"":58.676201}]",april-fools-artwork,april-fools,,,"Catalog source=Phigros/April Fools/AprilFool2026EntryEN.png; sourceSha256=f7986c3a2ad93a005efc532b2c0b3635df834478b4925c1f0c36d095e4fc7dc4; APK source=assets/aa/Android/b6cc2d0ce9ee5e2f48b1b6163fff09e8.bundle; trackPath=Assets/Tracks/SwingSkipDrop.ミハイル.0/; decoded pixel MAE=58.676201; thresholds high<=2.0, medium<=8.0; April Fools source remains special even when pixels equal a current track"
