scriptPath,scriptStem,locale,command,resourceRef,resolvedAPKPath,resourceRole,relatedStoryData,relatedEntryPath,relatedNodeKey,relatedSongId,evidence,confidence
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,play,glassRain.ogg,assets/app-data/story/vn/res/glassRain.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command play ""glassRain.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,show,vs/arcahv2.jpg,assets/app-data/story/vn/res/vs/arcahv2.jpg,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command show ""vs/arcahv2.jpg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,show,black.png,assets/app-data/story/vn/res/black.png,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command show ""black.png""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,show,2black.png,assets/app-data/story/vn/res/2black.png,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command show ""2black.png""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,hide,black.png,assets/app-data/story/vn/res/black.png,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command hide ""black.png""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,move,vs/arcahv2.jpg,assets/app-data/story/vn/res/vs/arcahv2.jpg,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command move ""vs/arcahv2.jpg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,hide,2black.png,assets/app-data/story/vn/res/2black.png,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command hide ""2black.png""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,show,white40.png,assets/app-data/story/vn/res/white40.png,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command show ""white40.png""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,hide,white40.png,assets/app-data/story/vn/res/white40.png,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command hide ""white40.png""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,show,black.png,assets/app-data/story/vn/res/black.png,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command show ""black.png""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,hide,black.png,assets/app-data/story/vn/res/black.png,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command hide ""black.png""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,play,breath.ogg,assets/app-data/story/vn/res/breath.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command play ""breath.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,play,collapse.ogg,assets/app-data/story/vn/res/collapse.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command play ""collapse.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,hide,vs/arcahv2.jpg,assets/app-data/story/vn/res/vs/arcahv2.jpg,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command hide ""vs/arcahv2.jpg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,show,vs/arcahv2.jpg,assets/app-data/story/vn/res/vs/arcahv2.jpg,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command show ""vs/arcahv2.jpg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,play,breath.ogg,assets/app-data/story/vn/res/breath.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command play ""breath.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,play,voice_epilogue.ogg,assets/app-data/story/vn/res/voice_epilogue.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command play ""voice_epilogue.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,hide,vs/arcahv2.jpg,assets/app-data/story/vn/res/vs/arcahv2.jpg,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command hide ""vs/arcahv2.jpg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,show,finale/LS.jpg,assets/app-data/story/vn/res/finale/LS.jpg,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command show ""finale/LS.jpg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,show,black.png,assets/app-data/story/vn/res/black.png,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command show ""black.png""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,stop,voice_epilogue.ogg,assets/app-data/story/vn/res/voice_epilogue.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command stop ""voice_epilogue.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,hide,finale/LS.jpg,assets/app-data/story/vn/res/finale/LS.jpg,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command hide ""finale/LS.jpg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,show,finale/bg7.jpg,assets/app-data/story/vn/res/finale/bg7.jpg,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command show ""finale/bg7.jpg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,hide,black.png,assets/app-data/story/vn/res/black.png,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command hide ""black.png""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,stop,glassRain.ogg,assets/app-data/story/vn/res/glassRain.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command stop ""glassRain.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,play,quietWind.ogg,assets/app-data/story/vn/res/quietWind.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command play ""quietWind.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,move,finale/bg7.jpg,assets/app-data/story/vn/res/finale/bg7.jpg,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command move ""finale/bg7.jpg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,play,woosh.ogg,assets/app-data/story/vn/res/woosh.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command play ""woosh.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,play,sand_epilogue.ogg,assets/app-data/story/vn/res/sand_epilogue.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command play ""sand_epilogue.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,move,finale/bg7.jpg,assets/app-data/story/vn/res/finale/bg7.jpg,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command move ""finale/bg7.jpg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,show,vs/arcahv2.jpg,assets/app-data/story/vn/res/vs/arcahv2.jpg,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command show ""vs/arcahv2.jpg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,hide,finale/bg7.jpg,assets/app-data/story/vn/res/finale/bg7.jpg,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command hide ""finale/bg7.jpg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,show,black.png,assets/app-data/story/vn/res/black.png,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command show ""black.png""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,play,thump.ogg,assets/app-data/story/vn/res/thump.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command play ""thump.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,stop,quietWind.ogg,assets/app-data/story/vn/res/quietWind.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command stop ""quietWind.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,play,refusal_epilogue.ogg,assets/app-data/story/vn/res/refusal_epilogue.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command play ""refusal_epilogue.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,hide,black.png,assets/app-data/story/vn/res/black.png,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command hide ""black.png""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,move,vs/arcahv2.jpg,assets/app-data/story/vn/res/vs/arcahv2.jpg,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command move ""vs/arcahv2.jpg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,move,vs/arcahv2.jpg,assets/app-data/story/vn/res/vs/arcahv2.jpg,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command move ""vs/arcahv2.jpg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,show,vs/arcahv1.jpg,assets/app-data/story/vn/res/vs/arcahv1.jpg,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command show ""vs/arcahv1.jpg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,play,plea_epilogue.ogg,assets/app-data/story/vn/res/plea_epilogue.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command play ""plea_epilogue.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,play,voice_epilogue.ogg,assets/app-data/story/vn/res/voice_epilogue.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command play ""voice_epilogue.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,play,tension.ogg,assets/app-data/story/vn/res/tension.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command play ""tension.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,stop,voice_epilogue.ogg,assets/app-data/story/vn/res/voice_epilogue.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command stop ""voice_epilogue.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,show,../../cg/F-7.jpg,,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command show ""../../cg/F-7.jpg""",Unresolved
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,move,../../cg/F-7.jpg,,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command move ""../../cg/F-7.jpg""",Unresolved
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,stop,tension.ogg,assets/app-data/story/vn/res/tension.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command stop ""tension.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,show,black.png,assets/app-data/story/vn/res/black.png,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command show ""black.png""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,hide,../../cg/F-7.jpg,,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command hide ""../../cg/F-7.jpg""",Unresolved
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,hide,vs/arcahv2.jpg,assets/app-data/story/vn/res/vs/arcahv2.jpg,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command hide ""vs/arcahv2.jpg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,hide,vs/arcahv1.jpg,assets/app-data/story/vn/res/vs/arcahv1.jpg,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command hide ""vs/arcahv1.jpg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,show,finale/bg_distance.jpg,assets/app-data/story/vn/res/finale/bg_distance.jpg,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command show ""finale/bg_distance.jpg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,show,2black.png,assets/app-data/story/vn/res/2black.png,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command show ""2black.png""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,hide,2black.png,assets/app-data/story/vn/res/2black.png,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command hide ""2black.png""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,play,memory1.ogg,assets/app-data/story/vn/res/memory1.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command play ""memory1.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,move,finale/bg_distance.jpg,assets/app-data/story/vn/res/finale/bg_distance.jpg,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command move ""finale/bg_distance.jpg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,play,thump.ogg,assets/app-data/story/vn/res/thump.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command play ""thump.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,play,thump.ogg,assets/app-data/story/vn/res/thump.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command play ""thump.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,show,white40.png,assets/app-data/story/vn/res/white40.png,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command show ""white40.png""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,hide,white40.png,assets/app-data/story/vn/res/white40.png,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command hide ""white40.png""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,move,finale/bg_distance.jpg,assets/app-data/story/vn/res/finale/bg_distance.jpg,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command move ""finale/bg_distance.jpg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,play,cut.ogg,assets/app-data/story/vn/res/cut.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command play ""cut.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,move,finale/bg_distance.jpg,assets/app-data/story/vn/res/finale/bg_distance.jpg,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command move ""finale/bg_distance.jpg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,move,finale/bg_distance.jpg,assets/app-data/story/vn/res/finale/bg_distance.jpg,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command move ""finale/bg_distance.jpg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,move,finale/bg_distance.jpg,assets/app-data/story/vn/res/finale/bg_distance.jpg,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command move ""finale/bg_distance.jpg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,show,white40.png,assets/app-data/story/vn/res/white40.png,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command show ""white40.png""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,hide,white40.png,assets/app-data/story/vn/res/white40.png,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command hide ""white40.png""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,stop,memory1.ogg,assets/app-data/story/vn/res/memory1.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command stop ""memory1.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,play,groan_epilogue.ogg,assets/app-data/story/vn/res/groan_epilogue.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command play ""groan_epilogue.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,play,heart_epilogue.ogg,assets/app-data/story/vn/res/heart_epilogue.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command play ""heart_epilogue.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,show,white.png,assets/app-data/story/vn/res/white.png,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command show ""white.png""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,hide,finale/bg_distance.jpg,assets/app-data/story/vn/res/finale/bg_distance.jpg,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command hide ""finale/bg_distance.jpg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,show,finale/bg_distance.jpg,assets/app-data/story/vn/res/finale/bg_distance.jpg,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command show ""finale/bg_distance.jpg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,show,2white.png,assets/app-data/story/vn/res/2white.png,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command show ""2white.png""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,hide,white.png,assets/app-data/story/vn/res/white.png,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command hide ""white.png""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,hide,2white.png,assets/app-data/story/vn/res/2white.png,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command hide ""2white.png""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,show,2white40.png,assets/app-data/story/vn/res/2white40.png,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command show ""2white40.png""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,hide,2white40.png,assets/app-data/story/vn/res/2white40.png,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command hide ""2white40.png""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,stop,heart_epilogue.ogg,assets/app-data/story/vn/res/heart_epilogue.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command stop ""heart_epilogue.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,play,voice_epilogue.ogg,assets/app-data/story/vn/res/voice_epilogue.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command play ""voice_epilogue.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,show,white70.png,assets/app-data/story/vn/res/white70.png,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command show ""white70.png""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,hide,white70.png,assets/app-data/story/vn/res/white70.png,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command hide ""white70.png""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,show,white.png,assets/app-data/story/vn/res/white.png,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command show ""white.png""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,play,thump.ogg,assets/app-data/story/vn/res/thump.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command play ""thump.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,play,tension.ogg,assets/app-data/story/vn/res/tension.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command play ""tension.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,stop,tension.ogg,assets/app-data/story/vn/res/tension.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command stop ""tension.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,play,breath.ogg,assets/app-data/story/vn/res/breath.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command play ""breath.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,play,tension.ogg,assets/app-data/story/vn/res/tension.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command play ""tension.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,play,decision_epilogue.ogg,assets/app-data/story/vn/res/decision_epilogue.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command play ""decision_epilogue.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,stop,voice_epilogue.ogg,assets/app-data/story/vn/res/voice_epilogue.ogg,vn-audio-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command stop ""voice_epilogue.ogg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,show,epilogue/last1_c1_epilogue.jpg,assets/app-data/story/vn/res/epilogue/last1_c1_epilogue.jpg,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command show ""epilogue/last1_c1_epilogue.jpg""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,show,2white.png,assets/app-data/story/vn/res/2white.png,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command show ""2white.png""",Confirmed
assets/app-data/story/vn/epilogue_last_en.vns,epilogue_last,en,hide,2white.png,assets/app-data/story/vn/res/2white.png,vn-visual-reference,epilogue_last,assets/app-data/story/main/entries_103,103-1,,"assets/app-data/story/vn/epilogue_last_en.vns: command hide ""2white.png""",Confirmed
