sourcePath,sourceFile,pathId,objectName,catalogKey,trackFolder,difficulty,errorVariant,formatVersion,rootKeys,judgeLineCount,textBytes
assets/aa/Android/32d30fc4440c34e9614420ccadb1cbcb.bundle,32d30fc4440c34e9614420ccadb1cbcb.bundle,1449973006546249985,Chart_HD,Assets/Tracks/Wintercube.CtymaxfeatNceS.0/Chart_HD.json,Wintercube.CtymaxfeatNceS.0,HD,,3,formatVersion;judgeLineList;offset,8,439299
assets/aa/Android/33137637983d1164ce4aef4caff62697.bundle,33137637983d1164ce4aef4caff62697.bundle,-7710773088460387296,Chart_IN,Assets/Tracks/幽世桔梗.Capchiifeatまるもこ.0/Chart_IN.json,幽世桔梗.Capchiifeatまるもこ.0,IN,,3,formatVersion;judgeLineList;offset,24,11324339
assets/aa/Android/3362f8c262367bc881ce0ae9407704a9.bundle,3362f8c262367bc881ce0ae9407704a9.bundle,-699609740607880264,Chart_HD,Assets/Tracks/lifeflashesbeforeweebeyes.BilliumMoto.0/Chart_HD.json,lifeflashesbeforeweebeyes.BilliumMoto.0,HD,,1,formatVersion;judgeLineList;offset,2,207733
assets/aa/Android/339e5eb118632702c461d6b77243fa2d.bundle,339e5eb118632702c461d6b77243fa2d.bundle,8117001822341454835,Chart_EZ,Assets/Tracks/アンビバレンス.すりぃ相沢.0/Chart_EZ.json,アンビバレンス.すりぃ相沢.0,EZ,,3,formatVersion;judgeLineList;offset,24,5321193
assets/aa/Android/33da4924308014293e4b36e45ae675ac.bundle,33da4924308014293e4b36e45ae675ac.bundle,-8548519836609460957,Chart_IN,Assets/Tracks/Random.SobremSilentroom.2/Chart_IN.json,Random.SobremSilentroom.2,IN,,3,formatVersion;judgeLineList;offset,24,2376759
assets/aa/Android/340d4b90f550bd540ee2fe6701c75435.bundle,340d4b90f550bd540ee2fe6701c75435.bundle,-3759375634675148179,Chart_IN,Assets/Tracks/Wintercube.CtymaxfeatNceS.0/Chart_IN.json,Wintercube.CtymaxfeatNceS.0,IN,,3,formatVersion;judgeLineList;offset,5,1050378
assets/aa/Android/34126041eee34ca45bdb25afcbb4a2ab.bundle,34126041eee34ca45bdb25afcbb4a2ab.bundle,5728052806380544201,Chart_HD,Assets/Tracks/ParallelRetrogressionGameVer.Tetrajectory.0/Chart_HD.json,ParallelRetrogressionGameVer.Tetrajectory.0,HD,,3,formatVersion;judgeLineList;offset,6,401821
assets/aa/Android/34266129cef90c6ee583dce80ab725e5.bundle,34266129cef90c6ee583dce80ab725e5.bundle,-6443017918977526021,Chart_HD,Assets/Tracks/Palescreen.WyvernPfeatMadol.0/Chart_HD.json,Palescreen.WyvernPfeatMadol.0,HD,,3,formatVersion;judgeLineList;offset,10,942858
assets/aa/Android/3437c925725cb9a40f1073c0658563a4.bundle,3437c925725cb9a40f1073c0658563a4.bundle,3750975525473130120,Chart_EZ,Assets/Tracks/Palescreen.WyvernPfeatMadol.0/Chart_EZ.json,Palescreen.WyvernPfeatMadol.0,EZ,,3,formatVersion;judgeLineList;offset,10,781024
assets/aa/Android/346b750090bf0d340cd9e849974100d9.bundle,346b750090bf0d340cd9e849974100d9.bundle,8391212981085607487,Chart_EZ,Assets/Tracks/Devotion.Connexio.0/Chart_EZ.json,Devotion.Connexio.0,EZ,,3,formatVersion;judgeLineList;offset,7,1084325
assets/aa/Android/34dfb12c4943a33fa0d976670875842d.bundle,34dfb12c4943a33fa0d976670875842d.bundle,3387058145057963955,Chart_HD,Assets/Tracks/ClockParadox.WyvernP.0/Chart_HD.json,ClockParadox.WyvernP.0,HD,,3,formatVersion;judgeLineList;offset,13,479464
assets/aa/Android/35285b2f11376eeaf4c5815d5e481ab0.bundle,35285b2f11376eeaf4c5815d5e481ab0.bundle,-8154665110668240793,Chart_IN,Assets/Tracks/ClockParadox.WyvernP.0/Chart_IN.json,ClockParadox.WyvernP.0,IN,,3,formatVersion;judgeLineList;offset,23,2603457
assets/aa/Android/35b8655574de7173c2bc643c04ed5570.bundle,35b8655574de7173c2bc643c04ed5570.bundle,1638998384358007396,Chart_EZ,Assets/Tracks/SATELLITE.かめりあ.0/Chart_EZ.json,SATELLITE.かめりあ.0,EZ,,3,formatVersion;judgeLineList;offset,24,6334817
assets/aa/Android/35dc9a0642cbd415aa1824b4033c4038.bundle,35dc9a0642cbd415aa1824b4033c4038.bundle,-7607871867720073104,Chart_IN,Assets/Tracks/Demiurge.Rabpit.0/Chart_IN.json,Demiurge.Rabpit.0,IN,,3,formatVersion;judgeLineList;offset,19,3920930
assets/aa/Android/3617c892204a1003a81e8eabfc41d028.bundle,3617c892204a1003a81e8eabfc41d028.bundle,2877602487876811444,Chart_HD,Assets/Tracks/MOBILYS.Dachs.0/Chart_HD.json,MOBILYS.Dachs.0,HD,,3,formatVersion;judgeLineList;offset,4,308510
assets/aa/Android/362012e642d3ccbae9b2cd5b58f460e8.bundle,362012e642d3ccbae9b2cd5b58f460e8.bundle,-6678436209366070074,Chart_HD,Assets/Tracks/FinalStep.Lime.0/Chart_HD.json,FinalStep.Lime.0,HD,,3,formatVersion;judgeLineList;offset,5,568265
assets/aa/Android/362b879692161666cf065bdb5e73d9fe.bundle,362b879692161666cf065bdb5e73d9fe.bundle,4552442285677797397,Chart_AT,Assets/Tracks/dBdoll.YUESTEVENuen.0/Chart_AT.json,dBdoll.YUESTEVENuen.0,AT,,3,formatVersion;judgeLineList;offset,21,1360214
assets/aa/Android/367c4c8ed3e88a247772c4b958bbfe87.bundle,367c4c8ed3e88a247772c4b958bbfe87.bundle,8936223802305667208,Chart_HD,Assets/Tracks/Originally.SNKSMizku.0/Chart_HD.json,Originally.SNKSMizku.0,HD,,3,formatVersion;judgeLineList;offset,11,1030724
assets/aa/Android/369b67dc78bd62c23a4e0e962d32d92a.bundle,369b67dc78bd62c23a4e0e962d32d92a.bundle,7651679253531467990,Chart_HD,Assets/Tracks/RainySeason.AbyssIdols.0/Chart_HD.json,RainySeason.AbyssIdols.0,HD,,3,formatVersion;judgeLineList;offset,5,662789
assets/aa/Android/36c1cd2425f67bcbbdd1f1177b7c5739.bundle,36c1cd2425f67bcbbdd1f1177b7c5739.bundle,1593016270513758856,Chart_IN,Assets/Tracks/FixationsTowardtheStars.Foodbot.0/Chart_IN.json,FixationsTowardtheStars.Foodbot.0,IN,,3,formatVersion;judgeLineList;offset,24,6834224
assets/aa/Android/37a090585f514d9a2d1e586f2d8a777a.bundle,37a090585f514d9a2d1e586f2d8a777a.bundle,7246050476829126389,Chart_EZ,Assets/Tracks/Retribution.nmyKryexe.0/Chart_EZ.json,Retribution.nmyKryexe.0,EZ,,3,formatVersion;judgeLineList;offset,22,1569596
assets/aa/Android/37b70fc34bc211b3cd2f9213518dff97.bundle,37b70fc34bc211b3cd2f9213518dff97.bundle,-5298401821558505772,Chart_EZ,Assets/Tracks/BANGINGSTRIKE.DewPleiades.0/Chart_EZ.json,BANGINGSTRIKE.DewPleiades.0,EZ,,3,formatVersion;judgeLineList;offset,18,2018801
assets/aa/Android/3868286731e49683a8b0f5751f28f305.bundle,3868286731e49683a8b0f5751f28f305.bundle,6474449688644630155,Chart_EZ,Assets/Tracks/DropIt.Asuka.0/Chart_EZ.json,DropIt.Asuka.0,EZ,,3,formatVersion;judgeLineList;offset,1,63282
assets/aa/Android/395143cde75f2c65e74f4b7b43bcb7d2.bundle,395143cde75f2c65e74f4b7b43bcb7d2.bundle,-401584455337682574,Chart_HD,Assets/Tracks/游园地.椒盐菠萝.0/Chart_HD.json,游园地.椒盐菠萝.0,HD,,3,formatVersion;judgeLineList;offset,24,1063453
assets/aa/Android/39af317fcab98c195bfe12fea4c60712.bundle,39af317fcab98c195bfe12fea4c60712.bundle,-5843468044314707670,Chart_EZ,Assets/Tracks/开心病.闫东炜.0/Chart_EZ.json,开心病.闫东炜.0,EZ,,3,formatVersion;judgeLineList;offset,11,588010
assets/aa/Android/3a3f36a20a8f9fb693f3c197a17d4693.bundle,3a3f36a20a8f9fb693f3c197a17d4693.bundle,1595772142072760606,Chart_HD,Assets/Tracks/Upshift.Iriss-Frantzz.0/Chart_HD.json,Upshift.Iriss-Frantzz.0,HD,,3,formatVersion;judgeLineList;offset,24,1461869
assets/aa/Android/3a8c705c2869eb2ce84c16e5bed1889c.bundle,3a8c705c2869eb2ce84c16e5bed1889c.bundle,871115659838420886,Chart_IN,Assets/Tracks/Cleyera.Riya.0/Chart_IN.json,Cleyera.Riya.0,IN,,3,formatVersion;judgeLineList;offset,24,7622009
assets/aa/Android/3b29f802f25071179888d8c133e3ee9d.bundle,3b29f802f25071179888d8c133e3ee9d.bundle,4025905333322515440,Chart_EZ,Assets/Tracks/Ark.kanoryo.0/Chart_EZ.json,Ark.kanoryo.0,EZ,,3,formatVersion;judgeLineList;offset,6,608476
assets/aa/Android/3b4b27fcf2663ddf76ff4674594e36d2.bundle,3b4b27fcf2663ddf76ff4674594e36d2.bundle,-7434081300344365216,Chart_HD,Assets/Tracks/Igallta.SeURa.0/Chart_HD.json,Igallta.SeURa.0,HD,,3,formatVersion;judgeLineList;offset,4,530309
assets/aa/Android/3b5dc6c2f5f7c9f8fba83d135260ce61.bundle,3b5dc6c2f5f7c9f8fba83d135260ce61.bundle,-5656607419081211285,Chart_EZ,Assets/Tracks/Schadenfreude.ZxNX.0/Chart_EZ.json,Schadenfreude.ZxNX.0,EZ,,3,formatVersion;judgeLineList;offset,11,1123100
assets/aa/Android/3b679c7e978b7b62775b415759af05fd.bundle,3b679c7e978b7b62775b415759af05fd.bundle,-4924945611027089202,Chart_EZ,Assets/Tracks/盏茗.茶鸣拾贰律.0/Chart_EZ.json,盏茗.茶鸣拾贰律.0,EZ,,3,formatVersion;judgeLineList;offset,22,218613
assets/aa/Android/3b8db3adb809c503763078fd826946ce.bundle,3b8db3adb809c503763078fd826946ce.bundle,4553585223763216934,Chart_HD,Assets/Tracks/Random.SobremSilentroom.6/Chart_HD.json,Random.SobremSilentroom.6,HD,,3,formatVersion;judgeLineList;offset,27,1478306
assets/aa/Android/3bac9ca50a624fbb2adcd688dd6bb570.bundle,3bac9ca50a624fbb2adcd688dd6bb570.bundle,-2838496594829679473,Chart_HD,Assets/Tracks/ChronosCollapseLaCampanella.SunsetRay.0/Chart_HD.json,ChronosCollapseLaCampanella.SunsetRay.0,HD,,3,formatVersion;judgeLineList;offset,5,743564
assets/aa/Android/3bc450d6de7efed65ac72611a15a17bd.bundle,3bc450d6de7efed65ac72611a15a17bd.bundle,-7010732931437109823,Chart_HD,Assets/Tracks/Lyrith迷宮リリス.ユメミド.0/Chart_HD.json,Lyrith迷宮リリス.ユメミド.0,HD,,3,formatVersion;judgeLineList;offset,2,327136
assets/aa/Android/3be54b8cbe28f10f990ea5d131656c7b.bundle,3be54b8cbe28f10f990ea5d131656c7b.bundle,873363631301339992,Chart_EZ,Assets/Tracks/PoisonANDORAffection.LeaF.0/Chart_EZ.json,PoisonANDORAffection.LeaF.0,EZ,,3,formatVersion;judgeLineList;offset,6,597117
assets/aa/Android/3c1f87ccb5105dc34481e88b702df640.bundle,3c1f87ccb5105dc34481e88b702df640.bundle,-6367399000608743276,Chart_EZ,Assets/Tracks/Trojan.litmus.0/Chart_EZ.json,Trojan.litmus.0,EZ,,3,formatVersion;judgeLineList;offset,6,1512424
assets/aa/Android/3c603fecf4d073b97f59b8c0b896ac2d.bundle,3c603fecf4d073b97f59b8c0b896ac2d.bundle,-5277863993862828448,Chart_HD,Assets/Tracks/DistortedFate.Sakuzyo.0/Chart_HD.json,DistortedFate.Sakuzyo.0,HD,,3,formatVersion;judgeLineList;offset,24,5366388
assets/aa/Android/3cb5da582416fc3914f32ec8e05cba79.bundle,3cb5da582416fc3914f32ec8e05cba79.bundle,-2725616262660446665,Chart_HD,Assets/Tracks/光.姜米條.0/Chart_HD.json,光.姜米條.0,HD,,3,formatVersion;judgeLineList;numOfNotes;offset,24,288322
assets/aa/Android/3cd0b04f3e3fda7da14dbb6e2cdd69b8.bundle,3cd0b04f3e3fda7da14dbb6e2cdd69b8.bundle,-8209673518250048514,Chart_HD,Assets/Tracks/ColorfulDays.P4koofeatつゆり花鈴.0/Chart_HD.json,ColorfulDays.P4koofeatつゆり花鈴.0,HD,,3,formatVersion;judgeLineList;offset,1,173669
assets/aa/Android/3cd760c0257de8a262d98e6e3752f4b4.bundle,3cd760c0257de8a262d98e6e3752f4b4.bundle,-3500646888743971026,Chart_EZ,Assets/Tracks/BrokenSky.JungoMAX3feat刘佳宜Snow幻影刃shadow.0/Chart_EZ.json,BrokenSky.JungoMAX3feat刘佳宜Snow幻影刃shadow.0,EZ,,3,formatVersion;judgeLineList;offset,5,666982
assets/aa/Android/3d3a230cd542890d283fccf5e1d3707e.bundle,3d3a230cd542890d283fccf5e1d3707e.bundle,-6860360419968289723,Chart_EZ,Assets/Tracks/Re_NascencePsystyleVer.Rinth_live.0/Chart_EZ.json,Re_NascencePsystyleVer.Rinth_live.0,EZ,,3,formatVersion;judgeLineList;offset,20,2429192
assets/aa/Android/3d4e3f75f8d36985696e6ab935ca68f8.bundle,3d4e3f75f8d36985696e6ab935ca68f8.bundle,-8765626885902035164,Chart_EZ,Assets/Tracks/mechanted.rareguy.0/Chart_EZ.json,mechanted.rareguy.0,EZ,,1,formatVersion;judgeLineList;offset,2,133989
assets/aa/Android/3d56a6cfecd143786e3ac1eaa11f2c2c.bundle,3d56a6cfecd143786e3ac1eaa11f2c2c.bundle,-4678420112382320826,Chart_AT,Assets/Tracks/BANGINGSTRIKE.DewPleiades.0/Chart_AT.json,BANGINGSTRIKE.DewPleiades.0,AT,,3,formatVersion;judgeLineList;offset,24,7696981
assets/aa/Android/3d7cefedf292429c8fc2914e711ce713.bundle,3d7cefedf292429c8fc2914e711ce713.bundle,-1613413955713249298,Chart_HD,Assets/Tracks/ATHAZA.LeaF.0/Chart_HD.json,ATHAZA.LeaF.0,HD,,3,formatVersion;judgeLineList;offset,20,5206048
assets/aa/Android/3dc856516edf7b8c8f7efb1c7ffc65bb.bundle,3dc856516edf7b8c8f7efb1c7ffc65bb.bundle,-6571373957515301567,Chart_IN,Assets/Tracks/月詠に鳴る.Feryquitousfeat藍月なくる.0/Chart_IN.json,月詠に鳴る.Feryquitousfeat藍月なくる.0,IN,,3,formatVersion;judgeLineList;offset,24,5772938
assets/aa/Android/3e205a07b5594b3c483b61a17c80b71d.bundle,3e205a07b5594b3c483b61a17c80b71d.bundle,3695754046327570900,Chart_IN,Assets/Tracks/CrushBETA.shadow_bling.0/Chart_IN.json,CrushBETA.shadow_bling.0,IN,,3,formatVersion;judgeLineList;offset,23,3767341
assets/aa/Android/3e7d255112ef48b54d00a114fee42ffb.bundle,3e7d255112ef48b54d00a114fee42ffb.bundle,-4668324069867502189,Chart_HD,Assets/Tracks/心之所向.姜米條.0/Chart_HD.json,心之所向.姜米條.0,HD,,3,formatVersion;judgeLineList;offset,4,1895685
assets/aa/Android/3e813b834f2867e0f3f4356c3637f78f.bundle,3e813b834f2867e0f3f4356c3637f78f.bundle,-5691373330197780879,Chart_IN,Assets/Tracks/KirakiraNoelStory.RekuMochizuki.0/Chart_IN.json,KirakiraNoelStory.RekuMochizuki.0,IN,,3,formatVersion;judgeLineList;offset,24,5896691
assets/aa/Android/3ebdf804df8b3eda1613b6d02ce50019.bundle,3ebdf804df8b3eda1613b6d02ce50019.bundle,5111331643270116432,Chart_HD,Assets/Tracks/ぱぴぷぴぷぴぱ.ころねぽちWith立秋.0/Chart_HD.json,ぱぴぷぴぷぴぱ.ころねぽちWith立秋.0,HD,,3,formatVersion;judgeLineList;offset,11,1599787
assets/aa/Android/3ed9b5b27cef61ee9535b054a106dacc.bundle,3ed9b5b27cef61ee9535b054a106dacc.bundle,-5593079361190259279,Chart_IN,Assets/Tracks/StardustRAY.kanonevsBlackY.0/Chart_IN.json,StardustRAY.kanonevsBlackY.0,IN,,3,formatVersion;judgeLineList;offset,24,9568874
assets/aa/Android/3ee2ee6d88a6877b4b033b420f25c0c4.bundle,3ee2ee6d88a6877b4b033b420f25c0c4.bundle,5662735044698891525,Chart_IN,Assets/Tracks/bye.DingerBox.0/Chart_IN.json,bye.DingerBox.0,IN,,3,formatVersion;judgeLineList;offset,24,7214641
assets/aa/Android/3f31ddd7fd4f94889473018da62efc98.bundle,3f31ddd7fd4f94889473018da62efc98.bundle,6580996955625401067,Chart_EZ,Assets/Tracks/Random.SobremSilentroom.6/Chart_EZ.json,Random.SobremSilentroom.6,EZ,,3,formatVersion;judgeLineList;offset,24,2068941
assets/aa/Android/3f3c531e911d1ff1a896cbadf0138a92.bundle,3f3c531e911d1ff1a896cbadf0138a92.bundle,1815900626440413777,Chart_HD,Assets/Tracks/Credits.Frums.0/Chart_HD.json,Credits.Frums.0,HD,,1,formatVersion;judgeLineList;offset,3,60141
assets/aa/Android/3fadb98fc06c4f9b52caa8ff9ca1879d.bundle,3fadb98fc06c4f9b52caa8ff9ca1879d.bundle,287858918411338194,Chart_IN,Assets/Tracks/Palescreen.WyvernPfeatMadol.0/Chart_IN.json,Palescreen.WyvernPfeatMadol.0,IN,,3,formatVersion;judgeLineList;offset,10,1703377
assets/aa/Android/3ff0b5521862ee0952145e8f7fe399e9.bundle,3ff0b5521862ee0952145e8f7fe399e9.bundle,-7055310794987752419,Chart_AT,Assets/Tracks/玩具狂奏曲終焉.きくお.0/Chart_AT.json,玩具狂奏曲終焉.きくお.0,AT,,3,formatVersion;judgeLineList;offset,24,8029369
assets/aa/Android/4013638eefb8186869a6f9c1f6fe5b75.bundle,4013638eefb8186869a6f9c1f6fe5b75.bundle,-7122876370183553945,Chart_IN,Assets/Tracks/Komplexe.雄之助featSennzai.0/Chart_IN.json,Komplexe.雄之助featSennzai.0,IN,,3,formatVersion;judgeLineList;offset,23,7341875
assets/aa/Android/40378874c571d6ac0e1efe1e49ca182a.bundle,40378874c571d6ac0e1efe1e49ca182a.bundle,7297921863201621475,Chart_EZ,Assets/Tracks/蝎虎天体Lacertid.CreamvsDaily天利.0/Chart_EZ.json,蝎虎天体Lacertid.CreamvsDaily天利.0,EZ,,3,formatVersion;judgeLineList;offset,10,2525494
assets/aa/Android/4092122c7ce31bcb48e4605dc921de30.bundle,4092122c7ce31bcb48e4605dc921de30.bundle,5959097562472714797,Chart_EZ,Assets/Tracks/CervelleConnexion.SCTL.0/Chart_EZ.json,CervelleConnexion.SCTL.0,EZ,,3,formatVersion;judgeLineList;offset,5,247780
assets/aa/Android/418803f7802f9422d6b443b5ed81cdeb.bundle,418803f7802f9422d6b443b5ed81cdeb.bundle,-8574987958059440994,Chart_IN,Assets/Tracks/Glaciaxion.SunsetRay.0/Chart_IN.json,Glaciaxion.SunsetRay.0,IN,,3,formatVersion;judgeLineList;offset,20,1098319
assets/aa/Android/41d953583609573adf9864c4fa7c290d.bundle,41d953583609573adf9864c4fa7c290d.bundle,-7285539769417527984,Chart_HD,Assets/Tracks/LuminousEntitiesLostHeart.NormalMfeatUsagiDenki.0/Chart_HD.json,LuminousEntitiesLostHeart.NormalMfeatUsagiDenki.0,HD,,3,formatVersion;judgeLineList;offset,14,1537515
assets/aa/Android/422c3d45e5776fad4768aa6aba6ff695.bundle,422c3d45e5776fad4768aa6aba6ff695.bundle,2927066036472773482,Chart_IN,Assets/Tracks/iLArtifact.Link0.0/Chart_IN.json,iLArtifact.Link0.0,IN,,3,formatVersion;judgeLineList;offset,24,8080385
assets/aa/Android/4281c6c0078802d258bb3090ae34da20.bundle,4281c6c0078802d258bb3090ae34da20.bundle,-7157235586390238869,Chart_HD,Assets/Tracks/BraveNotes.TurquoiseDRIVENota.0/Chart_HD.json,BraveNotes.TurquoiseDRIVENota.0,HD,,3,formatVersion;judgeLineList;offset,15,1230834
assets/aa/Android/42cc45d036f70e565d444384375d6e48.bundle,42cc45d036f70e565d444384375d6e48.bundle,-6177054521700470866,Chart_EZ,Assets/Tracks/心之所向.姜米條.0/Chart_EZ.json,心之所向.姜米條.0,EZ,,3,formatVersion;judgeLineList;offset,5,1146966
assets/aa/Android/43110a411f0b92bd5ee5d4f6f54094bc.bundle,43110a411f0b92bd5ee5d4f6f54094bc.bundle,-5102076185491407982,Chart_IN,Assets/Tracks/Lyrith迷宮リリス.ユメミド.0/Chart_IN.json,Lyrith迷宮リリス.ユメミド.0,IN,,3,formatVersion;judgeLineList;offset,24,5712176
assets/aa/Android/4327a0e7e560abab2286ffa3a6303d86.bundle,4327a0e7e560abab2286ffa3a6303d86.bundle,4947264151689580489,Chart_EZ,Assets/Tracks/InfinityHeaven.HyuN.0/Chart_EZ.json,InfinityHeaven.HyuN.0,EZ,,3,formatVersion;judgeLineList;offset,1,23413
assets/aa/Android/43ffbb56729cfc94ec062b9134acd690.bundle,43ffbb56729cfc94ec062b9134acd690.bundle,-3915583392202964657,Chart_HD,Assets/Tracks/SultanRage.MonstDeath.0/Chart_HD.json,SultanRage.MonstDeath.0,HD,,3,formatVersion;judgeLineList;offset,10,64765
assets/aa/Android/440e2393e3a639fd5007f7af8a3a62a1.bundle,440e2393e3a639fd5007f7af8a3a62a1.bundle,-6451926159713671081,Chart_EZ,Assets/Tracks/彼方へ名もなき海辺より.打打だいず&月乃.0/Chart_EZ.json,彼方へ名もなき海辺より.打打だいず&月乃.0,EZ,,3,formatVersion;judgeLineList;offset,19,4839550
assets/aa/Android/445d4e544932f89eeeb5268836f98524.bundle,445d4e544932f89eeeb5268836f98524.bundle,-8027034957266590445,Chart_HD,Assets/Tracks/Rrharil.TeamGrimoire.0/Chart_HD.json,Rrharil.TeamGrimoire.0,HD,,3,formatVersion;judgeLineList;offset,6,1220333
assets/aa/Android/44719f0ef4193c1114294b012d337cea.bundle,44719f0ef4193c1114294b012d337cea.bundle,6023839419156230463,Chart_EZ,Assets/Tracks/Cthugha.USAO.0/Chart_EZ.json,Cthugha.USAO.0,EZ,,3,formatVersion;judgeLineList;offset,8,896718
assets/aa/Android/44e042d28477c42be13dcfb1b0fd5466.bundle,44e042d28477c42be13dcfb1b0fd5466.bundle,-7828618146080900419,Chart_EZ,Assets/Tracks/白と黒のバケモノ.テヅカ.0/Chart_EZ.json,白と黒のバケモノ.テヅカ.0,EZ,,3,formatVersion;judgeLineList;offset,8,888787
assets/aa/Android/45050edd12824a67a8dda40fe5c1cca8.bundle,45050edd12824a67a8dda40fe5c1cca8.bundle,-1065350856393154337,Chart_HD,Assets/Tracks/Eltaw.Fl00t.0/Chart_HD.json,Eltaw.Fl00t.0,HD,,3,formatVersion;judgeLineList;offset,2,321802
assets/aa/Android/4545620c7de8efbb0f236e5676ce811a.bundle,4545620c7de8efbb0f236e5676ce811a.bundle,3798626991768850832,Chart_HD,Assets/Tracks/YouaretheMiserable.tpazolite.0/Chart_HD.json,YouaretheMiserable.tpazolite.0,HD,,3,formatVersion;judgeLineList;offset,8,1357406
assets/aa/Android/454a443ba2ba63f711ec5f7fb7dd3012.bundle,454a443ba2ba63f711ec5f7fb7dd3012.bundle,4746072476301572124,Chart_HD,Assets/Tracks/DiamondDust.MasahiroGodspeedAoki.0/Chart_HD.json,DiamondDust.MasahiroGodspeedAoki.0,HD,,3,formatVersion;judgeLineList;offset,24,5406995
assets/aa/Android/45514a354387df84ede07a9095ef0270.bundle,45514a354387df84ede07a9095ef0270.bundle,-449602205692754014,Chart_EZ,Assets/Tracks/StardustRAY.kanonevsBlackY.0/Chart_EZ.json,StardustRAY.kanonevsBlackY.0,EZ,,3,formatVersion;judgeLineList;offset,22,1397642
assets/aa/Android/45716891a4e0632056b4ae90dad77ede.bundle,45716891a4e0632056b4ae90dad77ede.bundle,3842979152582895971,Chart_HD,Assets/Tracks/Hydra.JamesLandinoXAkiraComplex.0/Chart_HD.json,Hydra.JamesLandinoXAkiraComplex.0,HD,,3,formatVersion;judgeLineList;offset,24,5312838
assets/aa/Android/45a9fcdd09775786497def5c2a941f01.bundle,45a9fcdd09775786497def5c2a941f01.bundle,-2247427443845843645,Chart_IN,Assets/Tracks/DerRichter.Ωμεγα.0/Chart_IN.json,DerRichter.Ωμεγα.0,IN,,3,formatVersion;judgeLineList;offset,17,2110101
assets/aa/Android/45b0634a16e6d2b939a554048e023e22.bundle,45b0634a16e6d2b939a554048e023e22.bundle,4062273538091213614,Chart_IN,Assets/Tracks/energytrixxx.KAH.0/Chart_IN.json,energytrixxx.KAH.0,IN,,3,formatVersion;judgeLineList;offset,24,3155120
assets/aa/Android/45d26b5b9328e5d658a72171ce57b404.bundle,45d26b5b9328e5d658a72171ce57b404.bundle,6371227974113463429,Chart_HD,Assets/Tracks/Trojan.litmus.0/Chart_HD.json,Trojan.litmus.0,HD,,3,formatVersion;judgeLineList;offset,8,1448811
assets/aa/Android/45e1d3378786cbef3db20b37267d2592.bundle,45e1d3378786cbef3db20b37267d2592.bundle,-6915486818123700393,Chart_EZ,Assets/Tracks/SURREALISM.Itsuki.0/Chart_EZ.json,SURREALISM.Itsuki.0,EZ,,3,formatVersion;judgeLineList;offset,9,1507571
assets/aa/Android/469242611d1c64a084ba2a84c5574e3b.bundle,469242611d1c64a084ba2a84c5574e3b.bundle,7504447607068419277,Chart_IN,Assets/Tracks/Shelter.MeatyRabbitNceS.0/Chart_IN.json,Shelter.MeatyRabbitNceS.0,IN,,3,formatVersion;judgeLineList;offset,21,8383182
assets/aa/Android/47ab190c5f0c443551d9873f8598a7a9.bundle,47ab190c5f0c443551d9873f8598a7a9.bundle,-9108931194637256124,Chart_EZ,Assets/Tracks/Rebirth.ああああ.0/Chart_EZ.json,Rebirth.ああああ.0,EZ,,3,formatVersion;judgeLineList;offset,24,4055279
assets/aa/Android/47f870e5e23d8b3a3241955340d7fae3.bundle,47f870e5e23d8b3a3241955340d7fae3.bundle,359603498529162412,Chart_IN,Assets/Tracks/DiamondDust.MasahiroGodspeedAoki.0/Chart_IN.json,DiamondDust.MasahiroGodspeedAoki.0,IN,,3,formatVersion;judgeLineList;offset,24,3399040
assets/aa/Android/489056ae27c6b080b95aede1b9586971.bundle,489056ae27c6b080b95aede1b9586971.bundle,-4430995071620022135,Chart_HD,Assets/Tracks/cryout.JuE.0/Chart_HD.json,cryout.JuE.0,HD,,1,formatVersion;judgeLineList;offset,2,76411
assets/aa/Android/48ac39cbc097e9d2c9a49cc3b83b4db2.bundle,48ac39cbc097e9d2c9a49cc3b83b4db2.bundle,7993885206552445174,Chart_IN,Assets/Tracks/QZKagoRequiem.tpazolite.0/Chart_IN.json,QZKagoRequiem.tpazolite.0,IN,,3,formatVersion;judgeLineList;offset,24,5308572
assets/aa/Android/48bfe7b3fcd36936670d1cf85652dd9f.bundle,48bfe7b3fcd36936670d1cf85652dd9f.bundle,5784693329707563359,Chart_EZ,Assets/Tracks/青丘.BLACK0.0/Chart_EZ.json,青丘.BLACK0.0,EZ,,3,formatVersion;judgeLineList;offset,7,208219
assets/aa/Android/48d2fa553c7ee814257c475bc49bea44.bundle,48d2fa553c7ee814257c475bc49bea44.bundle,-322090512880964374,Chart_HD,Assets/Tracks/TheWholeRest.KIVΛ.0/Chart_HD.json,TheWholeRest.KIVΛ.0,HD,,3,formatVersion;judgeLineList;offset,24,5220251
assets/aa/Android/48f22086b2a0b990d6582851f3dde536.bundle,48f22086b2a0b990d6582851f3dde536.bundle,-5282529861859473216,Chart_EZ,Assets/Tracks/Starduster.Quree.0/Chart_EZ.json,Starduster.Quree.0,EZ,,3,formatVersion;judgeLineList;offset,4,634809
assets/aa/Android/48f5f93c0182dcd3172cff15f3268851.bundle,48f5f93c0182dcd3172cff15f3268851.bundle,-8651151867389014428,Chart_HD,Assets/Tracks/Bloom.targ麻团qwq.0/Chart_HD.json,Bloom.targ麻团qwq.0,HD,,3,formatVersion;judgeLineList;offset,18,1372825
